       1.000      -0.857       0.333       1.000      -0.739      -1.000      -0.500       1.000      -0.400       1.000       0.200       0.800      -0.143      -0.714      -1.000      -1.000      -1.000       0.413      -1.000      -1.000      -1.000      -0.990      -1.000       0.636      -1.000      -0.065      -1.000      -1.000       0.150       0.374      -0.061
       0.333       0.000       0.583       0.429       0.739      -0.111       0.750       0.000       0.200      -0.200      -1.000      -0.200       0.143       0.143       0.157      -1.000      -0.470      -0.402      -1.000      -0.393      -1.000      -1.000      -1.000      -1.000      -0.906      -1.000      -1.000      -1.000       0.719       0.026      -0.096
      -1.000      -0.714       0.750       1.000       0.739       0.556      -0.500       1.000      -0.600      -0.200      -1.000       1.000       0.714       0.143      -0.570      -0.914      -0.404      -1.000      -1.000      -1.000      -1.000      -0.844      -0.521      -1.000      -0.781      -1.000      -0.384      -1.000       0.269       0.278      -0.108
      -0.500       0.714       0.833       0.786       0.478      -1.000      -0.500       1.000      -0.400       0.200      -0.600      -0.400      -0.714      -0.714      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.345      -0.916      -1.000      -0.864       0.518       0.709      -0.310
       0.083      -1.000      -0.167       0.500       0.478      -1.000       0.500       0.500       0.200       0.600      -0.200      -0.200      -1.000       0.143       0.372      -1.000      -0.591      -1.000      -1.000      -1.000      -1.000      -0.756      -0.257       0.392      -1.000      -0.075      -1.000      -1.000       0.546       0.110      -0.072
      -0.333      -0.286       0.333       1.000       0.043       0.778       0.000       1.000       0.400      -0.600       0.600      -0.600      -1.000       0.143      -1.000      -0.290      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.515      -1.000      -1.000      -1.000      -0.742       0.375       0.598      -0.110
      -0.417       0.143      -1.000       0.714       0.478       0.778      -0.250       0.000       0.200      -1.000      -0.200      -0.200      -1.000      -0.429       0.967      -1.000      -1.000      -0.939      -1.000      -1.000      -1.000      -1.000      -0.105      -1.000      -0.662      -0.305      -1.000      -1.000       0.586       0.052      -0.072
       0.333       0.214       0.083       0.000       0.739       0.556      -0.750       0.750       0.200       0.600      -0.600       0.000      -0.143      -0.714       0.945      -0.048      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.932      -1.000      -0.888      -0.860      -0.819       0.167       0.418      -0.091
       0.583      -0.643      -0.333      -0.286       0.043      -1.000       0.000      -0.250      -1.000      -0.200       1.000       0.400      -1.000       0.714      -1.000      -0.423      -0.343      -0.934      -1.000      -1.000      -1.000       0.812      -1.000       0.281       0.752       0.006       0.258      -1.000       0.474       0.348      -0.064
       0.750       0.000       0.083      -0.643       0.043       0.778      -0.500       0.500       0.200      -0.200      -0.600       0.800       0.143      -1.000      -0.101      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.464      -1.000      -0.644      -0.814      -0.768      -1.000       0.549       0.508      -0.131
       1.000       0.000       0.333       0.214      -0.130      -0.111      -0.500      -1.000      -1.000      -0.200      -1.000       0.200       0.429       0.429      -0.760      -1.000       0.990      -0.973      -1.000      -1.000      -1.000      -0.517       0.011      -1.000      -1.000      -0.400      -0.250      -1.000      -0.337       0.532      -0.116
      -0.500      -0.714      -0.750      -0.857       0.478       0.333       0.750       0.750      -0.800      -0.600      -0.600       0.800       0.429      -0.714      -1.000       0.345      -1.000      -1.000      -1.000      -1.000      -1.000       0.679      -0.804      -1.000      -1.000      -0.705      -1.000      -0.524      -0.047       0.657      -0.123
       0.083       0.429       1.000       1.000      -1.000       1.000      -0.500      -1.000      -0.600      -1.000       0.600      -0.600       1.000       0.429      -1.000      -1.000       0.607       0.988      -0.684      -0.241      -1.000      -0.740      -1.000       0.961      -1.000      -0.241      -1.000      -1.000      -0.119       0.245      -0.060
       0.333       0.214      -0.500      -0.714      -0.043       0.111       0.000       0.500       0.600       0.600       0.200      -0.800       1.000      -0.143      -1.000       0.664       0.961       0.159      -0.613      -0.070      -1.000      -1.000      -0.898      -1.000       0.855      -0.070      -1.000      -1.000       0.003       0.561      -0.185
       0.083      -0.214      -0.417      -1.000      -0.478      -0.111      -0.750       0.000      -1.000       0.600       0.600      -1.000      -1.000      -0.429      -0.251      -0.898       0.632      -0.697      -1.000       0.315      -1.000       0.367       0.543       0.441       0.740       0.315      -1.000      -1.000      -0.387       0.226      -0.048
       0.583      -0.643       0.083      -1.000      -0.043       0.111       1.000      -0.250      -0.400      -0.600      -0.200      -0.200      -0.714       1.000      -1.000      -0.560      -0.277      -1.000      -1.000      -1.000      -1.000       0.050      -0.863      -1.000      -0.003      -1.000      -1.000      -0.129       0.210       0.771      -0.175
       0.833       0.286      -0.167      -0.357       0.478      -1.000       0.750       0.000       1.000       0.600       1.000       0.800       0.143       0.143      -1.000       0.310      -1.000      -0.331      -1.000      -1.000      -1.000      -1.000      -0.478      -1.000       0.695      -1.000       0.393      -1.000       0.052      -0.157      -0.048
       0.750       0.000       0.083       0.714      -0.304      -1.000      -0.500       1.000       0.600      -0.200      -0.200       0.200       0.143      -0.429       0.341      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.664       0.724      -1.000      -0.821      -0.776      -0.711      -0.283       0.148      -0.060
      -0.750      -0.857       0.750       0.500       1.000       0.778      -0.500      -1.000       0.800       0.200      -1.000       1.000       0.429      -0.714      -1.000      -1.000      -0.799      -1.000      -1.000      -1.000      -1.000      -0.544      -0.644      -0.132      -0.101      -1.000      -1.000      -0.406      -0.213       0.118      -0.073
       0.583      -0.643      -1.000      -0.714       0.739       0.556       0.750       0.750      -0.600      -1.000      -0.200      -1.000      -0.143       0.429       0.087      -1.000      -0.109      -1.000      -1.000      -1.000      -1.000      -0.302       0.904      -1.000       0.249      -1.000      -0.395      -0.219      -0.494       0.342      -0.045
       0.083      -0.214       0.750       0.500       0.043      -0.333      -0.500       0.500      -0.600       0.600       0.200       0.800      -1.000       0.714      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.894       0.814      -1.000      -1.000      -1.000      -1.000      -1.000       0.425       0.538      -0.086
       0.333       1.000      -0.167      -0.357       0.217      -0.111      -1.000       1.000       0.000      -0.600      -0.600      -0.400       0.714       0.714       0.468      -0.763      -1.000      -0.574      -1.000      -1.000      -1.000      -0.877      -1.000      -1.000      -1.000      -0.842      -1.000      -0.745       0.405       0.350      -0.109
      -0.500      -0.714       0.750       0.500       1.000       0.333      -0.500       0.500       0.200       0.600       1.000      -0.800       1.000       1.000       0.681      -1.000      -1.000       0.664      -1.000      -1.000      -1.000      -1.000      -0.779      -1.000      -1.000      -1.000       0.091      -1.000       0.061       0.053      -0.054
      -0.583       0.286       0.083       0.214       0.478      -0.333       1.000       0.500       0.400      -0.600      -0.200      -1.000       0.714      -1.000       0.693      -0.314      -0.022       0.367      -1.000      -1.000      -1.000       0.230       0.103      -1.000      -1.000      -1.000      -0.255      -0.039      -0.086       0.501      -0.061
      -1.000       0.214       0.083       0.214      -0.130      -0.778      -0.500      -0.250      -1.000       0.600       0.600       0.600      -0.429       0.143      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.781      -0.441      -0.709      -1.000      -1.000       0.706       0.705      -0.217
      -0.583       0.286       0.333       1.000      -0.304       0.333       0.000      -0.250       0.800       1.000      -0.600       0.400       0.429       0.429       0.490      -0.245       0.239      -0.195      -1.000      -1.000      -1.000      -1.000      -1.000      -0.699      -1.000      -0.387      -0.234      -1.000       0.133       0.280      -0.050
      -1.000      -0.214      -0.500      -0.357      -0.739       0.333       0.250       0.000       0.200      -1.000       0.200      -0.400      -0.429      -1.000       0.228      -1.000      -1.000      -0.797      -0.877      -0.704      -1.000      -1.000      -1.000       0.142      -1.000      -1.000      -1.000      -1.000       0.248      -0.145      -0.078
      -1.000      -0.714      -0.167       0.500      -1.000       1.000       0.000      -1.000      -0.400      -0.600       0.200       0.800      -0.143       1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.582       0.715      -1.000      -1.000      -0.895      -0.869      -0.831       0.676      -0.114      -0.075
       0.333       1.000      -0.750      -0.429       0.043      -0.333      -0.500       0.500      -0.800      -0.600      -0.200      -0.600      -1.000       0.714       0.087      -1.000      -1.000       0.261      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.237      -1.000      -1.000       0.252       0.107      -0.084
      -0.750       0.000      -0.500      -0.357       0.478      -0.333      -1.000       1.000      -0.400       1.000       0.200       0.400      -0.714      -0.143      -1.000      -0.267       0.028      -0.138      -1.000      -1.000      -1.000      -1.000       0.664      -1.000      -0.668      -1.000      -0.523      -0.384      -0.365       0.134      -0.037
       0.333       1.000       0.083       0.714       0.478       0.778       1.000       1.000      -0.600      -1.000      -0.600       0.000      -1.000      -1.000      -0.333      -1.000      -0.797       0.284      -1.000      -1.000      -1.000      -0.539      -1.000      -1.000      -1.000      -0.715      -1.000      -0.540      -0.034       0.431      -0.128
       0.083      -0.643       0.083       0.429       0.217      -0.778      -0.250       0.000      -0.600       0.600      -0.600       0.400      -1.000       0.714      -0.670      -1.000      -0.932      -1.000      -1.000      -1.000      -1.000       0.934      -1.000      -1.000      -1.000      -0.726      -1.000      -0.557      -0.216       0.663      -0.199
      -1.000       0.714       0.583       0.643      -0.130       0.556       0.250       0.000       1.000      -1.000       0.200      -0.400      -0.143       1.000      -0.928       0.488      -1.000       0.466      -1.000      -0.322      -1.000       0.163      -0.660      -1.000      -1.000      -0.322      -1.000      -1.000       0.032       0.014      -0.055
       1.000       0.000      -0.500      -0.714       0.478      -0.333      -0.250      -0.750       0.600      -0.200      -1.000       0.200      -1.000       0.714      -1.000       0.128      -1.000      -1.000      -1.000      -1.000      -1.000       0.801      -1.000      -1.000      -0.982      -1.000      -1.000      -0.341       0.619       0.642      -0.107
      -1.000      -0.714       0.583      -0.214      -0.130       0.556      -0.500       0.500      -0.200      -1.000       1.000       0.400      -1.000      -1.000      -0.482       0.273      -1.000      -1.000      -1.000      -1.000      -1.000       0.265      -1.000       1.000       0.009      -0.242      -0.052      -1.000       0.201       0.222      -0.057
       0.583      -0.214       0.750       0.000       0.043       0.778      -1.000       0.500      -0.800      -0.600      -0.200       0.600      -0.429      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.462       0.519      -1.000      -1.000      -0.630      -1.000       0.326       0.044      -0.104
       0.833       0.786       0.083       0.214       0.043      -0.333       1.000       1.000       0.000      -0.600      -1.000       0.200      -0.429      -0.429      -0.198      -0.789      -1.000      -0.728      -1.000      -1.000      -1.000      -0.324      -1.000      -0.898      -1.000      -0.821      -1.000      -0.711       0.053       0.447      -0.112
       0.333       1.000       1.000       1.000       1.000       0.333      -0.250       0.750       0.600      -1.000      -0.600       0.400      -0.714       0.429      -1.000      -0.769       0.846      -1.000      -0.748      -0.396      -1.000      -1.000      -1.000       0.024      -1.000      -1.000      -1.000      -1.000       0.272       0.558      -0.084
       1.000       0.500       0.583      -0.214      -0.304       0.333      -1.000      -1.000      -0.400       1.000      -0.600       0.400       0.143       0.143      -1.000      -0.889      -1.000      -1.000      -0.839      -1.000      -1.000      -0.853      -0.408      -1.000      -1.000      -1.000      -1.000      -1.000       0.685       0.300      -0.164
       0.750       0.000      -0.333      -0.286      -0.130       0.556      -0.250      -0.750      -0.800       1.000      -1.000       0.200       1.000      -0.143      -0.308       0.761      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.150       0.046      -0.776      -0.720      -0.638      -0.249      -0.405      -0.044
       0.083      -0.214      -0.500       0.714      -0.739       0.333       0.500      -0.250      -0.600       0.600       0.600      -1.000       0.714      -0.429      -0.374      -0.705      -0.396      -1.000      -1.000      -1.000      -1.000      -1.000      -0.752       0.109      -1.000      -0.318      -1.000      -1.000       0.712       0.040      -0.082
