-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	0.2	0.8	-0.143	-0.143	0.707	0.634	-1	-1	-1	-1	-1	-1	0.128	0.818	-1	-1	-0.623	-0.513	-0.217	-0.328	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	0.2	0.8	-0.143	-0.143	0.707	0.634	-1	-1	-1	-1	-1	-1	0.136	0.82	-1	-1	-0.622	-0.512	-0.219	-0.329	
-0.5	-0.357	-0.167	-0.357	-0.304	-1	-0.25	0.75	1	0.6	-0.6	0	0.143	-1	-0.056	0.92	-1	-1	-1	-1	-1	-1	0.058	0.82	-1	-1	-0.655	-0.555	-0.117	-0.275	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	1	0.8	1	-0.143	0.709	0.627	-1	-1	-1	-1	-1	-1	0.277	0.848	-1	-1	-0.612	-0.5	-0.247	-0.338	
-0.75	0	-0.5	-0.357	0.043	-1	0	1	0.2	0.6	-0.6	0	0.143	-0.429	0.709	0.629	-1	-1	-1	-1	-1	-1	0.275	0.865	-1	-1	-0.611	-0.499	-0.238	-0.359	
-0.333	-0.286	-0.167	-0.429	-0.739	-1	1	-0.25	-0.8	0.2	1	0.8	1	-0.143	0.709	0.634	-1	-1	-1	-1	-1	-1	0.136	0.851	-1	-1	-0.62	-0.51	-0.224	-0.363	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	1	0.8	1	-0.143	0.705	0.636	-1	-1	-1	-1	-1	-1	0.152	0.82	-1	-1	-0.621	-0.511	-0.222	-0.33	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	1	0.8	1	-0.143	0.709	0.634	-1	-1	-1	-1	-1	-1	0.144	0.814	-1	-1	-0.622	-0.512	-0.22	-0.329	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	1	0.8	1	-0.143	0.707	0.634	-1	-1	-1	-1	-1	-1	0.128	0.849	-1	-1	-0.621	-0.511	-0.223	-0.329	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	1	0.8	1	-0.143	0.707	0.634	-1	-1	-1	-1	-1	-1	0.136	0.849	-1	-1	-0.62	-0.51	-0.224	-0.33	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	1	0.8	1	-0.143	0.705	0.634	-1	-1	-1	-1	-1	-1	0.152	0.846	-1	-1	-0.62	-0.509	-0.226	-0.33	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	1	0.8	1	-0.143	0.705	0.634	-1	-1	-1	-1	-1	-1	0.152	0.849	-1	-1	-0.62	-0.509	-0.226	-0.33	
-0.167	-0.357	-0.5	-0.357	-0.739	-1	0	1	-0.2	0.6	-0.6	0	0.429	-0.714	0.709	0.544	-1	-1	-1	-1	-1	-1	0.15	0.914	-1	-1	-1	-0.266	-0.132	-0.368	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	1	0.8	1	-0.143	0.738	0.636	-1	-1	-1	-1	-1	-1	0.136	0.849	-1	-1	-0.618	-0.508	-0.229	-0.333	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	0.2	1	0.143	-0.429	0.709	0.627	-1	-1	-1	-1	-1	-1	0.292	0.846	-1	-1	-0.612	-0.499	-0.249	-0.339	
-0.5	-0.357	-0.167	-0.357	0.043	-1	0.25	0.75	0.2	0.6	-0.6	0	0.143	-1	-0.058	0.672	-1	-1	-1	-1	-1	-1	0.308	0.818	-1	-1	-0.656	-0.556	-0.116	-0.235	
0.583	0	-0.167	-0.357	-0.739	-1	1	0.5	0	0.2	0.2	1	0.429	0.429	0.689	0.544	-1	-1	-1	-1	-1	-1	0.652	0.157	-1	-1	-1	-0.298	-0.105	-0.148	
0.333	-0.429	-0.167	-0.357	-0.304	-1	0.5	0.5	0	0.2	1	0.8	0.429	0.429	0.992	0.634	-1	-1	-1	-1	-1	-1	0.026	0.851	-1	-1	-0.61	-0.496	-0.252	-0.211	
0.083	-0.214	-0.167	-0.357	-1	-0.778	-0.75	0.75	0.6	0.6	-0.2	-0.2	1	-0.714	0.939	0.527	-1	-1	-1	-1	-1	-1	0.206	0.335	-1	-1	-0.64	-0.535	-0.174	-0.218	
-0.167	-0.357	-0.167	-0.357	-0.304	-1	-0.25	0.75	0.4	0.2	0.2	0.4	0.429	-0.714	-0.284	0.609	-1	-1	-1	-1	-1	-1	0.58	0.91	-1	-0.78	-0.725	-0.645	0.064	-0.235	
-0.5	-0.357	-0.167	-0.357	0.043	-1	1	0.5	-0.8	0.2	0.6	-0.2	1	-0.714	0.705	0.546	-1	-1	-1	-1	-1	-1	0.173	0.82	-1	-1	-1	-0.275	-0.121	-0.375	
-0.667	-0.214	-0.5	-0.357	0.217	-0.778	0.25	0	0.6	0.6	1	-0.4	0.429	-0.714	0.703	0.752	-1	-1	-1	-1	-1	-1	0.674	0.15	-1	-1	-1	-0.271	-0.12	-0.427	
0.333	-0.429	-0.167	-0.357	-0.304	-1	0.75	0	0.2	0.6	-1	1	0.429	0.429	0.351	0.636	-1	-1	-1	-1	-1	-1	0.746	0.367	-1	-1	-1	-0.292	-0.107	-0.204	
-0.5	-0.357	0.583	-0.214	-0.13	-0.778	-0.5	1	1	-0.2	-0.2	-0.6	0.429	-0.714	0.959	0.546	-1	-1	-1	-1	-1	-1	0.142	0.818	-1	-1	-0.612	-0.499	-0.248	-0.222	
0.333	-0.714	-0.167	-0.357	-0.304	-1	1	0.5	0.6	0.6	1	-0.4	0.143	0.714	0.947	0.908	-1	-1	-1	-1	-1	-1	-0.259	0.656	-1	-1	-1	-0.274	-0.13	-0.191	
-0.75	0	-0.167	-0.357	0.043	-1	0.5	1	0	0.2	-0.6	0	0.429	1	0.705	0.638	-1	-1	-1	-1	-1	-1	0.183	0.977	-1	-1	-0.61	-0.497	-0.247	-0.13	
-0.5	-0.357	-0.167	-0.357	-0.739	-1	-0.25	0	0	0.2	1	0.8	0.429	-0.143	0.709	0.636	-1	-1	-1	-1	-1	-1	0.339	0.599	-1	-1	-0.623	-0.514	-0.215	-0.39	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.6	-1	0.2	0.8	-0.143	-0.143	0.644	0.634	-1	-1	-1	-1	-1	-1	0.144	0.814	-1	-1	-0.626	-0.517	-0.209	-0.322	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.6	-1	0.2	0.8	-0.143	-0.143	0.707	0.634	-1	-1	-1	-1	-1	-1	0.128	0.818	-1	-1	-0.623	-0.513	-0.217	-0.328	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.6	-1	0.2	0.8	-0.143	-0.143	0.705	0.634	-1	-1	-1	-1	-1	-1	0.144	0.814	-1	-1	-0.622	-0.512	-0.219	-0.329	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.6	-1	0.2	0.8	-0.143	-0.143	0.705	0.634	-1	-1	-1	-1	-1	-1	0.144	0.814	-1	-1	-0.622	-0.512	-0.219	-0.329	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.6	-1	0.2	0.8	-0.143	-0.143	0.705	0.634	-1	-1	-1	-1	-1	-1	0.144	0.814	-1	-1	-0.622	-0.512	-0.219	-0.329	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.6	-1	0.2	0.8	-0.143	-0.143	0.705	0.634	-1	-1	-1	-1	-1	-1	0.144	0.814	-1	-1	-0.622	-0.512	-0.219	-0.329	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.6	-1	0.2	0.8	-0.143	-0.143	0.709	0.634	-1	-1	-1	-1	-1	-1	0.152	0.818	-1	-1	-0.621	-0.511	-0.222	-0.33	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	1	-0.25	-0.6	-1	1	0.8	1	-0.143	0.707	0.634	-1	-1	-1	-1	-1	-1	0.144	0.818	-1	-1	-0.622	-0.512	-0.22	-0.329	
-0.667	-0.214	-0.167	-0.357	-0.739	-1	-0.5	-0.25	1	-0.2	1	0.8	0.714	-1	0.709	0.638	-1	-1	-1	-1	-1	-1	0.152	0.853	-1	-1	-0.619	-0.508	-0.224	-0.243	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	0.5	-0.25	-0.2	-1	1	0.8	1	-0.143	0.707	0.634	-1	-1	-1	-1	-1	-1	0.128	0.849	-1	-1	0.137	-1	0.028	-0.323	
-0.5	-0.357	-0.167	-0.357	0.478	-1	0	0.5	1	-0.2	0.6	-0.2	-0.143	-0.714	0.689	0.672	-1	-1	-1	-1	-1	-1	0.214	0.82	-1	-1	-1	-0.257	-0.143	-0.389	
-0.167	-0.429	-0.167	-0.357	0.913	-1	0.5	0.5	0.2	0.6	-0.6	0	0.714	-0.429	0.982	0.668	-1	-1	-1	-1	-1	-1	0.279	0.351	-1	-1	-0.623	-0.514	0.19	-0.099	
0.333	-0.429	-0.167	-0.357	-0.739	-0.333	1	-0.25	-0.8	0.2	0.6	-0.2	1	-0.143	0.38	0.666	-1	-1	-1	-1	-1	-1	0.558	0.314	-1	-1	-0.645	-0.542	-0.154	-0.193	
-0.333	-0.286	-0.167	-0.357	-0.304	-1	-0.25	0	0.2	0.6	1	0.8	1	-0.143	0.705	0.543	-1	-1	-1	-1	-1	-1	0.152	0.816	-1	-1	-0.627	-0.519	-0.203	-0.319	
0.333	-0.429	-0.167	-0.357	-0.13	-0.778	0.5	0.5	0.2	0.6	0.2	1	1	-0.714	0.718	0.64	-1	-1	-1	-1	-1	-1	0.425	0.114	-1	-1	-0.646	-0.543	-0.154	-0.192	
0.333	0	-0.167	-0.357	0.043	-1	0	1	0.2	0.6	-0.6	0	0.429	-0.143	0.724	0.666	-1	-1	-1	-1	-1	-1	0.155	0.846	-1	-1	-0.617	-0.505	-0.242	-0.186	
-0.333	-0.286	-0.167	-0.357	0.478	-1	0.25	-0.75	0.2	0.6	0.2	1	1	-0.714	0.711	0.666	-1	-1	-1	-1	-1	-1	0.214	0.853	-1	-1	-0.613	-0.501	-0.243	-0.339	
-0.75	0	-0.5	-0.357	-0.304	-1	0.5	1	-0.4	0.2	-0.2	-0.6	0.429	-0.714	0.627	0.546	-1	-1	-1	-1	-1	-1	0.144	0.849	-1	-1	-1	-0.284	-0.104	-0.331	
-0.167	-0.357	-0.167	-0.357	-0.739	-1	0	1	-0.2	0.6	-0.6	0	1	-0.714	0.709	0.044	-1	-1	-1	-1	-1	-1	0.212	0.787	-1	-1	-0.655	-0.555	-0.122	-0.255	
-0.5	-0.357	-0.167	-0.357	-0.739	-1	0	1	1	0.6	0.2	1	1	-0.714	0.204	0.64	-1	-1	-1	-1	-1	-1	0.152	0.72	-1	-1	-0.657	-0.557	-0.112	-0.274	
-0.75	-0.429	-0.5	-0.357	-0.739	-1	-0.75	0	0.4	0.2	-1	-0.6	0.429	0.429	0.959	0.513	-1	-1	-1	-1	-1	-1	0.173	0.969	-1	-1	-0.603	-0.488	0.124	0.037	
-0.5	-0.357	-0.167	-0.357	-0.304	-1	0.5	0.5	-0.8	0.2	-1	-0.2	1	-0.714	0.955	0.543	-1	-1	-1	-1	-1	-1	0.112	0.945	-1	-1	-0.607	-0.492	-0.257	-0.414	
-0.333	-0.286	-0.167	-0.357	-0.739	-1	-0.5	-1	0.8	0.2	1	0.8	1	-0.143	0.705	0.509	-1	-1	-1	-1	-1	-1	0.152	0.814	-1	-1	-0.629	-0.522	-0.197	-0.315	
-0.667	-0.214	-0.167	-0.357	-0.739	-1	1	-0.25	-0.8	0.2	0.2	1	1	-0.714	0.736	0.513	-1	-1	-1	-1	-1	-1	0.15	0.814	-1	-1	-0.627	-0.519	-0.198	-0.23	
-0.5	-0.357	-0.167	-0.357	-0.304	-1	0	1	1	0.6	0.2	1	0.429	-0.143	0.693	0.64	-1	-1	-1	-1	-1	-1	0.026	0.597	-1	-1	-0.643	-0.539	-0.154	-0.365	
-0.5	-0.357	0.083	-0.214	-0.13	-0.778	-0.5	-0.25	-0.2	0.6	-0.2	-0.2	0.714	0.143	0.507	0.92	-1	-1	-1	-1	-1	-1	0.204	0.72	-1	-1	-1	-0.262	-0.142	-0.157	
-0.5	-0.357	-0.167	-0.357	-0.304	-1	-0.25	0	0.2	0.6	0.2	0.4	1	-0.714	-0.296	0.922	-1	-1	-1	-1	-1	-1	0.331	0.63	-1	-1	-1	-0.351	-0.023	-0.259	
-0.5	-0.357	-0.167	-0.357	-1	-0.778	0	1	0	0.2	1	-0.4	1	-0.143	0.689	0.634	-1	-1	-1	-1	-1	-1	0.112	0.627	-1	-1	-0.636	-0.531	-0.172	-0.371	
-0.75	0	-0.5	-0.357	-0.478	-0.111	0	1	0.2	0.6	-0.6	0	1	-0.143	0.717	0.627	-1	-1	-1	-1	-1	-1	0.37	0.552	-1	-1	-0.624	-0.515	-0.203	-0.356	
-0.75	0	-0.167	-0.357	-1	-0.778	0	1	-0.2	0.6	-0.6	0	0.714	-0.429	0.693	0.662	-1	-1	-1	-1	-1	-1	0.05	0.865	-1	-1	-0.624	-0.515	-0.209	-0.113	
-0.667	-0.214	-0.167	-0.357	-0.478	-0.111	0	0.5	-0.4	0.2	-0.2	0.2	1	-0.714	0.689	0.636	-1	-1	-1	-1	-1	-1	0.245	0.711	-1	-1	-1	-0.271	-0.125	-0.239	
-0.333	-0.286	-0.167	-0.357	0.043	-1	0.25	-0.75	-0.8	0.2	-0.6	0	1	-0.714	0.709	0.73	-1	-1	-1	-1	-1	-1	0.152	0.848	-1	-1	-0.614	-0.502	-0.243	-0.342	
-0.167	-0.429	-0.167	-0.357	-0.739	-1	-0.25	0	0.2	0.6	0.2	1	0.429	-0.714	0.47	0.681	-1	-1	-1	-1	-1	-1	0.128	0.57	-1	-1	-0.649	-0.547	-0.14	-0.321	
