0.897359	0.227934	1.882276	0.826087	0.173913	0.845638	
0.865839	0.281006	2.089953	0.761905	0.238095	0.859060	
0.899822	0.220738	1.852326	0.809524	0.190476	0.859060	
0.887384	0.270960	2.052257	0.884615	0.115385	0.825503	
0.795851	0.442265	2.621923	0.800000	0.200000	0.832215	
0.893695	0.214830	1.827371	0.636364	0.363636	0.852349	
0.883697	0.260059	2.010551	0.863636	0.136364	0.852349	
0.870177	0.295397	2.142799	0.846154	0.153846	0.825503	
0.832005	0.425761	2.572536	0.838710	0.161290	0.791946	
0.873969	0.291137	2.127296	0.880000	0.120000	0.832215	
0.832272	0.340983	2.302212	0.619048	0.380952	0.859060	
0.833162	0.410608	2.526343	0.758621	0.241379	0.805369	
0.809968	0.442580	2.622857	0.769231	0.230769	0.825503	
0.881397	0.291364	2.128123	0.888889	0.111111	0.818792	
0.890805	0.254202	1.987781	0.875000	0.125000	0.838926	
0.877480	0.265915	2.033061	0.800000	0.200000	0.865772	
