4307.81	0	77	6	5.7	5.2
2882.82	0.08	77	5.7	5.2	4.9
1678.71	1.07	78	5.2	4.9	4.8
1160.95	0	82	4.9	4.8	5.7
932.12	0.03	80	4.8	5.7	5.8
862.45	0	80	5.7	5.8	5.3
1031.84	0.26	75	5.8	5.3	4.8
915.67	0	76	5.3	4.8	6
1513.32	1.88	76	4.8	6	6.2
1498.22	0.02	73	6	6.2	6.6
1323.36	1.21	79	6.2	6.6	5.8
1593.48	0.31	84	6.6	5.8	6.1
1617.18	0	84	5.8	6.1	6.5
1363.62	0.07	79	6.1	6.5	6.2
1189.03	0	75	6.5	6.2	6.2
946.94	0	74	6.2	6.2	6.1
793.23	0	69	6.2	6.1	6
743.05	0.8	77	6.1	6	5.9
1445.90	0.08	77	6	5.9	6
3011.29	0.13	83	5.9	6	6.2
3086.95	0	79	6	6.2	6.3
3391.85	0	82	6.2	6.3	6
3433.91	0	81	6.3	6	6.3
2225.58	0	73	6	6.3	4.6
1073.50	0	73	6.3	4.6	3.3
835.24	0	74	4.6	3.3	5.1
816.18	0.78	76	3.3	5.1	5.3
642.28	0	71	5.1	5.3	6
540.99	0	74	5.3	6	6.6
470.29	0	68	6	6.6	5.8
405.32	0	63	6.6	5.8	5.8
368.45	0.06	66	5.8	5.8	5.2
334.89	0	66	5.8	5.2	5
302.01	0	68	5.2	5	5.3
273.31	0	73	5	5.3	4.9
266.50	0.35	76	5.3	4.9	5.1
265.35	0	78	4.9	5.1	4.7
464.09	0.26	75	5.1	4.7	4.7
953.15	1.04	77	4.7	4.7	3.3
770.95	0	76	4.7	3.3	3.5
567.95	0	80	3.3	3.5	3.8
444.08	0	80	3.5	3.8	3.8
456.35	0	84	3.8	3.8	3.7
397.99	0	77	3.8	3.7	3.6
369.84	0	82	3.7	3.6	3.4
1425.28	1.47	78	3.6	3.4	4.3
1717.90	0	72	3.4	4.3	4.5
1380.79	0	73	4.3	4.5	4.8
913.94	0	82	4.5	4.8	4
741.08	0.62	79	4.8	4	3.8
623.67	0	81	4	3.8	3.6
512.41	0	84	3.8	3.6	3.6
423.97	0	82	3.6	3.6	3.6
362.44	0	82	3.6	3.6	3.7
340.31	0	82	3.6	3.7	3.9
310.49	0	82	3.7	3.9	4.2
273.65	0	74	3.9	4.2	4
270.91	0.02	68	4.2	4	3.7
291.03	0.05	72	4	3.7	3.8
1188.29	1.44	71	3.7	3.8	3.6
2164.75	0	66	3.8	3.6	3.7
2408.17	0	71	3.6	3.7	3.9
2842.89	0.19	64	3.7	3.9	4
2759.22	0.21	63	3.9	4	3
2218.65	0.03	67	4	3	3.2
2305.63	0	67	3	3.2	3.4
2329.07	0	62	3.2	3.4	3.3
1277.72	0	59	3.4	3.3	3
796.50	0.22	70	3.3	3	3.2
712.71	0.2	74	3	3.2	3.2
884.81	0.2	66	3.2	3.2	3
2761.28	1.67	54	3.2	3	3.2
2860.12	0	58	3	3.2	3.4
2614.23	0	62	3.2	3.4	3
2052.68	0	62	3.4	3	3.2
1294.02	0	66	3	3.2	3.8
992.89	0.05	66	3.2	3.8	4.7
865.89	0	64	3.8	4.7	5.3
783.41	0	60	4.7	5.3	5.3
879.57	1.66	63	5.3	5.3	4.6
888.90	0.22	56	5.3	4.6	4.4
892.54	0	63	4.6	4.4	4.3
1332.33	0.87	60	4.4	4.3	4.5
2774.38	0.8	51	4.3	4.5	4.2
2921.27	0	57	4.5	4.2	3.5
2652.97	0	49	4.2	3.5	4.2
2531.12	0	51	3.5	4.2	3.8
1880.07	0	64	4.2	3.8	4.2
1267.93	0	52	3.8	4.2	4.3
1033.37	0	54	4.2	4.3	4.8
910.50	0	65	4.3	4.8	4.6
808.74	0	55	4.8	4.6	4.8
727.12	0	64	4.6	4.8	5
671.87	0	70	4.8	5	5.5
643.71	0	69	5	5.5	5.7
1717.63	1.33	54	5.5	5.7	5.8
3042.55	0	42	5.7	5.8	5.4
2816.17	0	49	5.8	5.4	4.1
2575.05	0	53	5.4	4.1	4.3
1984.73	0	50	4.1	4.3	4.2
1312.16	0	54	4.3	4.2	4.5
1053.12	0	62	4.2	4.5	4.2
1416.21	0.32	63	4.5	4.2	5.3
3248.84	0.69	61	4.2	5.3	5.5
4220.25	0	52	5.3	5.5	4.4
6479.15	0.03	56	5.5	4.4	4.3
6518.42	0.03	58	4.4	4.3	4
5642.19	0.74	48	4.3	4	3.8
4311.47	0	49	4	3.8	4
3571.62	0	56	3.8	4	3.9
3109.94	0	58	4	3.9	4.1
2532.10	0	59	3.9	4.1	5.9
1915.66	0	56	4.1	5.9	4.2
1486.62	0	43	5.9	4.2	4.8
1268.18	0	45	4.2	4.8	4.4
1118.95	0	43	4.8	4.4	4.6
997.34	0	36	4.4	4.6	3.8
904.58	0.02	32	4.6	3.8	4.2
824.29	0	35	3.8	4.2	5
765.81	0	40	4.2	5	4.4
735.89	0.11	49	5	4.4	4.7
715.66	0	52	4.4	4.7	6.2
696.31	0	44	4.7	6.2	5.3
643.59	0	31	6.2	5.3	6.3
596.31	0.01	27	5.3	6.3	6.6
563.68	0	42	6.3	6.6	5.3
538.86	0	45	6.6	5.3	4.6
520.37	0	47	5.3	4.6	3.8
508.47	0	46	4.6	3.8	4.3
504.54	0	51	3.8	4.3	5
524.52	0.28	58	4.3	5	5.2
1134.99	1.29	49	5	5.2	5.2
2444.93	0.22	43	5.2	5.2	4.8
2605.71	0	42	5.2	4.8	4.4
2756.86	0.55	41	4.8	4.4	5.2
3483.00	0.23	37	4.4	5.2	4.8
3464.85	0	46	5.2	4.8	4.9
3524.03	0	38	4.8	4.9	5.2
3171.14	0	42	4.9	5.2	5
2190.39	0	45	5.2	5	5.3
1521.76	0	49	5	5.3	5.1
1272.79	0	49	5.3	5.1	4.8
1182.09	0.34	41	5.1	4.8	6
2034.44	0.62	28	4.8	6	5.6
3040.22	0	25	6	5.6	5.8
3111.24	0.1	29	5.6	5.8	5.6
2935.62	0	26	5.8	5.6	6
2236.09	0	30	5.6	6	5.6
1550.84	0	36	6	5.6	4.5
2316.32	0.08	48	5.6	4.5	5.1
3475.80	0	42	4.5	5.1	5.7
3587.42	0.1	49	5.1	5.7	5.5
3564.82	0	38	5.7	5.5	5.5
3286.42	0	38	5.5	5.5	5.1
2767.01	0	37	5.5	5.1	5.5
2037.52	0	35	5.1	5.5	6.4
1568.62	0	46	5.5	6.4	5.2
1370.80	0	46	6.4	5.2	5.7
1198.42	0	29	5.2	5.7	6.1
1076.13	0	30	5.7	6.1	6.5
996.78	0	39	6.1	6.5	6.2
1006.37	0.11	40	6.5	6.2	6
1156.03	0.12	39	6.2	6	5.6
1291.77	0.43	41	6	5.6	5.3
1229.96	0.02	42	5.6	5.3	5.2
1129.65	0.08	38	5.3	5.2	5.7
1109.48	0	36	5.2	5.7	5.4
1102.58	0	35	5.7	5.4	5.3
1050.11	0	30	5.4	5.3	5
978.82	0	27	5.3	5	5.1
876.23	0	23	5	5.1	5
795.00	0	20	5.1	5	5.8
763.39	0.08	19	5	5.8	6
689.16	0.01	19	5.8	6	6.1
611.56	0	17	6	6.1	5.9
548.30	0	17	6.1	5.9	5.9
521.56	0	16	5.9	5.9	5.5
489.33	0	13	5.9	5.5	6.3
517.49	0	34	5.5	6.3	6.5
481.36	0.03	38	6.3	6.5	6.6
441.27	0	33	6.5	6.6	6.4
411.52	0	32	6.6	6.4	6.6
383.25	0	31	6.4	6.6	6.4
351.73	0	25	6.6	6.4	6.5
333.28	0	34	6.4	6.5	5.2
295.64	0	19	6.5	5.2	5
287.76	0	11	5.2	5	4.8
285.94	0	19	5	4.8	4.5
288.40	0	29	4.8	4.5	5.1
262.80	0.11	35	4.5	5.1	5.4
249.71	0	34	5.1	5.4	4.9
243.16	0	28	5.4	4.9	5.1
234.05	0.02	9	4.9	5.1	4.6
229.68	0	-7	5.1	4.6	5.1
217.60	0	-2	4.6	5.1	5.7
219.62	0.49	8	5.1	5.7	5.6
221.53	0	-9	5.7	5.6	5.7
221.08	0	-1	5.6	5.7	6
221.86	0.1	8	5.7	6	6.4
226.07	0	8	6	6.4	5.2
232.62	0	28	6.4	5.2	6.2
245.71	0	34	5.2	6.2	6
303.32	0	38	6.2	6	5.7
578.57	0.07	40	6	5.7	4.9
1463.38	0.04	34	5.7	4.9	4.5
1569.31	0.21	38	4.9	4.5	5.5
3143.85	0.1	39	4.5	5.5	4.8
3202.15	0.01	29	5.5	4.8	3.2
2500.86	0.07	29	4.8	3.2	3.5
1661.54	0.02	13	3.2	3.5	3.6
826.85	0	11	3.5	3.6	3.8
604.15	0	24	3.6	3.8	4
470.17	0	19	3.8	4	3.9
404.45	0	26	4	3.9	4.1
343.11	0	27	3.9	4.1	4
309.93	0	34	4.1	4	5.1
283.53	0	24	4	5.1	5.5
261.55	0	21	5.1	5.5	5.4
249.05	0	16	5.5	5.4	5.2
227.69	0	17	5.4	5.2	5
212.87	0	23	5.2	5	4.8
202.54	0	27	5	4.8	4.2
194.99	0	29	4.8	4.2	4.9
194.66	0	39	4.2	4.9	4.6
248.63	0	41	4.9	4.6	4.4
507.34	0	37	4.6	4.4	4.1
870.99	0	49	4.4	4.1	4
867.61	0	51	4.1	4	3.8
917.42	0	56	4	3.8	4.1
1128.31	0.07	50	3.8	4.1	3.3
1263.75	0	36	4.1	3.3	4.3
1110.12	0	33	3.3	4.3	4.3
826.59	0.59	28	4.3	4.3	4.7
599.92	0.05	18	4.3	4.7	4.8
462.38	0.05	21	4.7	4.8	4.7
313.69	0.08	14	4.8	4.7	4.4
283.53	0	14	4.7	4.4	4.3
268.85	0	26	4.4	4.3	4.7
252.90	0.33	32	4.3	4.7	4.8
235.33	0	29	4.7	4.8	4.5
260.42	0	35	4.8	4.5	4.4
403.63	0	44	4.5	4.4	4.5
1266.30	0	43	4.4	4.5	4.6
1913.54	0	54	4.5	4.6	4
2600.51	0.04	48	4.6	4	4.6
3318.90	0	33	4	4.6	4.5
3236.30	0	34	4.6	4.5	5.1
2698.89	0	36	4.5	5.1	5.9
1767.41	0	35	5.1	5.9	6.1
1272.23	0	47	5.9	6.1	6
1107.93	0.04	46	6.1	6	5.8
1014.58	0	43	6	5.8	5.5
942.09	0	46	5.8	5.5	6.3
814.84	0	33	5.5	6.3	5.5
702.81	0	36	6.3	5.5	5.7
660.95	0	50	5.5	5.7	6.3
597.65	0	41	5.7	6.3	6.4
546.22	0	54	6.3	6.4	6.2
513.58	0	52	6.4	6.2	4.9
487.27	0	54	6.2	4.9	5
457.49	0	61	4.9	5	4.5
436.48	0	53	5	4.5	5.2
399.94	0	39	4.5	5.2	5.1
376.65	0	42	5.2	5.1	5.3
413.89	0.77	44	5.1	5.3	5.5
471.22	0	40	5.3	5.5	5.4
498.47	0	38	5.5	5.4	5.3
446.08	0	38	5.4	5.3	4.3
405.72	0	41	5.3	4.3	4.5
385.94	0	53	4.3	4.5	4.5
373.35	0	58	4.5	4.5	4.7
392.05	0.59	43	4.5	4.7	4
403.72	0	46	4.7	4	4.3
426.22	0	46	4	4.3	4.2
426.13	0.42	33	4.3	4.2	4
413.04	0.08	35	4.2	4	4.2
470.15	0	50	4	4.2	4.2
548.67	0	55	4.2	4.2	4
1035.14	0.08	46	4.2	4	4.5
2881.17	0.07	46	4	4.5	4
13308.82	0.99	53	4.5	4	4.7
19750.03	0.07	49	4	4.7	3.9
19949.02	0.02	62	4.7	3.9	5.2
11526.61	0.55	63	3.9	5.2	4.3
5721.61	0	56	5.2	4.3	3.7
4033.71	0	57	4.3	3.7	3
3320.13	0	68	3.7	3	5
2690.60	0	66	3	5	6.2
2147.83	0	56	5	6.2	6.2
1580.87	0.28	52	6.2	6.2	5.8
1328.60	0.43	50	6.2	5.8	6
1157.25	0	53	5.8	6	6.5
1033.51	0	66	6	6.5	6.4
932.78	0	72	6.5	6.4	6.3
864.55	0.8	75	6.4	6.3	6
3070.27	0	65	6.3	6	5.7
3158.46	0.5	55	6	5.7	6.7
3366.50	0.89	54	5.7	6.7	6.5
2844.25	0.11	45	6.7	6.5	6
3182.67	0.5	44	6.5	6	7.1
2716.79	0	49	6	7.1	7.7
2281.10	0	58	7.1	7.7	8
1736.91	0	55	7.7	8	9.2
1413.73	0	59	8	9.2	8.3
1255.82	0.05	57	9.2	8.3	8.8
2637.32	1.16	50	8.3	8.8	7.8
3478.58	0	53	8.8	7.8	7.5
2834.20	0	61	7.8	7.5	7.8
2271.47	0	60	7.5	7.8	8.2
1640.80	0	68	7.8	8.2	8.6
1425.38	0.06	60	8.2	8.6	8
1227.64	0	62	8.6	8	9.2
1079.57	0	62	8	9.2	9.4
1006.78	0.32	69	9.2	9.4	9.1
918.84	0	61	9.4	9.1	7
824.83	0	58	9.1	7	7.3
756.49	0	58	7	7.3	8.5
695.46	0	60	7.3	8.5	6.3
650.24	0	65	8.5	6.3	7.4
618.80	0	67	6.3	7.4	7.6
571.85	0	71	7.4	7.6	7.4
541.79	0	73	7.6	7.4	7.5
519.09	0	74	7.4	7.5	7.3
587.68	1.37	64	7.5	7.3	7.6
586.21	0.01	63	7.3	7.6	6.7
533.07	0	54	7.6	6.7	6.2
483.35	0	61	6.7	6.2	7.6
450.01	0	69	6.2	7.6	7.1
427.29	0	73	7.6	7.1	7
409.62	0	75	7.1	7	7.4
388.87	0	68	7	7.4	6.5
365.90	0.67	60	7.4	6.5	6
343.27	0.15	64	6.5	6	5.2
321.93	0	66	6	5.2	5.5
311.35	0	74	5.2	5.5	6
314.88	0	79	5.5	6	6.2
307.20	0	79	6	6.2	5.3
320.42	0	68	6.2	5.3	5.1
408.03	1.04	65	5.3	5.1	5.1
397.37	0	69	5.1	5.1	5.2
362.21	0	70	5.1	5.2	5.3
355.41	0	75	5.2	5.3	5.7
491.32	0.74	77	5.3	5.7	5.1
460.03	0.02	82	5.7	5.1	5.5
402.36	0	83	5.1	5.5	6.3
371.87	0	81	5.5	6.3	7
341.40	0	82	6.3	7	7.2
314.28	0	84	7	7.2	5.2
294.78	0	85	7.2	5.2	5.3
268.07	0	83	5.2	5.3	4.8
226.27	0	82	5.3	4.8	4.8
221.79	0	81	4.8	4.8	4.4
209.60	0	81	4.8	4.4	4.1
212.76	0.9	69	4.4	4.1	3.8
209.61	0.13	70	4.1	3.8	3.6
197.76	0.02	71	3.8	3.6	3.7
186.09	0.24	71	3.6	3.7	2.9
168.15	0	77	3.7	2.9	3.7
155.17	0	72	2.9	3.7	3.3
141.99	0	72	3.7	3.3	3
131.05	0	76	3.3	3	2.9
136.58	0	78	3	2.9	3.3
133.77	0.52	75	2.9	3.3	3.1
119.35	0	82	3.3	3.1	2.5
113.57	0	85	3.1	2.5	2.6
111.50	0	84	2.5	2.6	2.5
204.39	0.25	80	2.6	2.5	2.4
641.85	0.47	76	2.5	2.4	2.3
410.63	0	70	2.4	2.3	2
263.86	0	69	2.3	2	2.2
196.98	0	71	2	2.2	2.3
160.42	0	76	2.2	2.3	2.3
135.02	0	77	2.3	2.3	2.4
126.64	0.01	78	2.3	2.4	3.4
112.61	0	71	2.4	3.4	2.3
95.43	0	74	3.4	2.3	1.9
90.82	0	77	2.3	1.9	2.2
81.36	0	76	1.9	2.2	2.3
74.73	0.05	78	2.2	2.3	2
70.56	0.84	83	2.3	2	1.8
86.27	0.33	76	2	1.8	2
86.87	0.01	76	1.8	2	1.7
72.09	0	74	2	1.7	1.9
68.35	0	75	1.7	1.9	1.3
58.52	0	75	1.9	1.3	0.8
53.04	0	70	1.3	0.8	1
46.34	0	65	0.8	1	1
43.60	0	66	1	1	1.1
39.64	0	69	1	1.1	1
35.71	0	70	1.1	1	1
33.09	0	74	1	1	1.1
34.34	0	76	1	1.1	1.2
34.29	0.7	76	1.1	1.2	0.8
32.98	0	74	1.2	0.8	0.7
43.46	0	72	0.8	0.7	0.5
69.64	0.58	61	0.7	0.5	0.5
63.10	0	63	0.5	0.5	0.6
53.93	0	69	0.5	0.6	0.3
45.94	0	76	0.6	0.3	0.7
52.93	0	74	0.3	0.7	0.5
53.39	0	70	0.7	0.5	0.5
61.12	0	74	0.5	0.5	0.4
42.79	0	75	0.5	0.4	0.4
34.94	0.81	81	0.4	0.4	0.5
31.01	0.08	68	0.4	0.5	0.8
72.90	0	64	0.5	0.8	0.7
99.09	0	69	0.8	0.7	0.7
75.52	0	71	0.7	0.7	0.7
53.27	0	75	0.7	0.7	0.6
41.48	0	77	0.7	0.6	0.5
37.55	0.13	71	0.6	0.5	0.5
32.32	0.33	68	0.5	0.5	0.5
31.01	0	68	0.5	0.5	0.7
28.39	0	71	0.5	0.7	0.5
29.70	0	76	0.7	0.5	0.6
28.39	0	80	0.5	0.6	0.7
27.08	0	76	0.6	0.7	0.7
23.15	0.58	77	0.7	0.7	0.6
24.46	0	77	0.7	0.6	0.5
25.77	0.31	67	0.6	0.5	0.4
32.32	0.05	66	0.5	0.4	0.6
74.21	1.43	67	0.4	0.6	0.4
54.57	0	60	0.6	0.4	0.5
31.01	0	61	0.4	0.5	0.6
24.46	0	63	0.5	0.6	0.7
23.15	0	60	0.6	0.7	0.5
29.70	0.71	66	0.7	0.5	0.6
27.08	0.01	71	0.5	0.6	0.6
28.36	0	65	0.6	0.6	0.6
25.71	0	66	0.6	0.6	0.4
23.09	0	71	0.6	0.4	0.4
24.40	0	73	0.4	0.4	0.4
23.09	0	72	0.4	0.4	0.4
20.47	0	74	0.4	0.4	0.5
19.16	0	77	0.4	0.5	0.4
19.16	0	79	0.5	0.4	0.4
17.85	0	78	0.4	0.4	0.4
16.54	0	78	0.4	0.4	0.5
13.40	0	67	0.4	0.5	0.5
12.75	0	65	0.5	0.5	0.4
13.79	0	66	0.5	0.4	0.4
13.93	0	69	0.4	0.4	0.4
13.93	0	70	0.4	0.4	0.4
13.27	0.01	60	0.4	0.4	0.4
17.85	1.07	56	0.4	0.4	0.5
15.23	0	58	0.4	0.5	0.4
15.23	0.05	56	0.5	0.4	0.4
21.78	0.52	57	0.4	0.4	0.5
32.26	0.01	53	0.4	0.5	0.6
38.20	0	59	0.5	0.6	0.3
31.66	0	56	0.6	0.3	0.5
23.80	0	71	0.3	0.5	0.5
19.87	0	78	0.5	0.5	0.5
17.25	0	63	0.5	0.5	0.5
18.56	0	62	0.5	0.5	0.5
18.56	0	60	0.5	0.5	0.4
17.25	0	59	0.5	0.4	0.7
15.94	0	60	0.4	0.7	0.5
17.25	0	70	0.7	0.5	0.4
26.42	0	63	0.5	0.4	0.4
21.18	1.07	51	0.4	0.4	0.5
21.18	0	50	0.4	0.5	0.5
22.49	0	52	0.5	0.5	0.5
36.89	0	56	0.5	0.5	0.4
34.38	0	60	0.5	0.4	0.7
26.60	0	60	0.4	0.7	0.5
21.38	0	63	0.7	0.5	0.5
20.12	0	66	0.5	0.5	0.6
20.15	0	66	0.5	0.6	0.5
20.21	0	62	0.6	0.5	0.7
19.04	0.72	67	0.5	0.7	0.7
18.07	0	59	0.7	0.7	0.8
19.92	0	58	0.7	0.8	0.8
18.69	0	64	0.8	0.8	0.4
15.61	0	52	0.8	0.4	0.5
17.86	0	52	0.4	0.5	0.4
18.29	0.31	39	0.5	0.4	0.4
18.91	0	41	0.4	0.4	0.4
19.03	0	45	0.4	0.4	0.7
17.72	0	52	0.4	0.7	0.7
17.07	0	58	0.7	0.7	0.6
18.64	0	54	0.7	0.6	0.6
28.05	0.13	45	0.6	0.6	0.7
27.90	0.65	43	0.6	0.7	0.6
26.27	0	52	0.7	0.6	0.6
29.59	0	64	0.6	0.6	0.7
54.78	0.43	59	0.6	0.7	0.6
75.76	0.68	60	0.7	0.6	0.5
154.60	0.98	51	0.6	0.5	0.5
316.61	0	50	0.5	0.5	0.6
370.49	0	56	0.5	0.6	0.6
284.10	0.71	53	0.6	0.6	0.6
260.75	0.15	45	0.6	0.6	0.7
242.63	0	46	0.6	0.7	1
221.54	0	49	0.7	1	1.6
195.74	0	59	1	1.6	0.9
185.52	0.35	56	1.6	0.9	1
184.17	0	46	0.9	1	0.8
186.08	0	44	1	0.8	2.3
187.88	0	44	0.8	2.3	2.2
166.36	0	52	2.3	2.2	2.2
144.73	0	42	2.2	2.2	2
133.75	0.19	52	2.2	2	2.8
166.10	0.73	51	2	2.8	2.4
208.65	0	35	2.8	2.4	2.4
234.17	0	36	2.4	2.4	2.5
218.45	0	40	2.4	2.5	2.2
187.63	0	42	2.5	2.2	2.7
163.49	0	39	2.2	2.7	2.6
163.06	0.06	51	2.7	2.6	3
220.26	0.35	41	2.6	3	3.3
299.32	0	36	3	3.3	2.9
387.37	0	33	3.3	2.9	2.6
295.79	0	43	2.9	2.6	3
237.59	0	47	2.6	3	2.9
206.53	0	49	3	2.9	2.5
187.53	0	55	2.9	2.5	2.6
173.66	0	48	2.5	2.6	3.4
166.85	0.03	38	2.6	3.4	3.2
345.00	0.8	39	3.4	3.2	3.6
1113.09	0.01	33	3.2	3.6	3.6
1412.16	0.2	35	3.6	3.6	3.8
1386.82	0	31	3.6	3.8	3.7
1023.75	0	20	3.8	3.7	3.8
747.83	0	25	3.7	3.8	5.4
577.42	0	24	3.8	5.4	5.2
472.62	0	29	5.4	5.2	5.8
406.69	0	38	5.2	5.8	5.8
381.78	0	37	5.8	5.8	6
536.46	0.76	39	5.8	6	5.1
664.66	0	29	6	5.1	5.4
641.40	0	32	5.1	5.4	5.7
536.12	0.09	41	5.4	5.7	4.8
466.55	0	42	5.7	4.8	5.1
417.61	0	46	4.8	5.1	4.6
378.55	0	39	5.1	4.6	4.8
349.34	0	34	4.6	4.8	4.8
325.12	0	36	4.8	4.8	4.4
301.58	0	36	4.8	4.4	4.6
283.16	0	41	4.4	4.6	5.1
273.85	0	39	4.6	5.1	5.2
261.54	0	35	5.1	5.2	5.5
245.61	0	35	5.2	5.5	5.3
232.21	0	35	5.5	5.3	5.5
231.15	0.04	27	5.3	5.5	5.4
201.72	0	18	5.5	5.4	4.2
182.19	0	17	5.4	4.2	4.2
156.01	0	7	4.2	4.2	4.3
150.77	0	11	4.2	4.3	4.2
148.15	0.31	24	4.3	4.2	4.4
150.77	0.07	22	4.2	4.4	4.5
156.01	0	18	4.4	4.5	4.6
176.96	0.04	15	4.5	4.6	4.3
158.63	0	25	4.6	4.3	4.9
161.25	0	36	4.3	4.9	4.4
198.86	0	45	4.9	4.4	5
565.76	0.28	47	4.4	5	4
2589.08	1.46	37	5	4	4.2
3759.25	0	33	4	4.2	4.5
3833.76	0	31	4.2	4.5	5.3
3715.48	0	38	4.5	5.3	5.6
3217.41	0	37	5.3	5.6	6
2675.35	0.62	40	5.6	6	6.3
3134.87	0.06	30	6	6.3	5.8
3144.67	0	19	6.3	5.8	5.7
3140.76	0	20	5.8	5.7	6.2
2832.74	0.03	21	5.7	6.2	5.7
1573.52	0	19	6.2	5.7	5.5
974.75	0	24	5.7	5.5	8.8
797.84	0	23	5.5	8.8	7.4
731.97	0	32	8.8	7.4	7.2
678.77	0.06	31	7.4	7.2	7.5
601.14	0.05	21	7.2	7.5	7.5
526.19	0	25	7.5	7.5	6.7
495.37	0	36	7.5	6.7	7
507.11	0	39	6.7	7	6.1
507.39	0	38	7	6.1	6.3
479.56	0.08	32	6.1	6.3	6.1
448.42	0.13	22	6.3	6.1	6.5
389.73	0	12	6.1	6.5	6.3
319.94	0	11	6.5	6.3	6.5
298.99	0.01	18	6.3	6.5	6.4
285.90	0.01	9	6.5	6.4	5.5
272.81	0	25	6.4	5.5	5.7
266.26	0	33	5.5	5.7	5.8
259.72	0	16	5.7	5.8	5.6
255.79	0	10	5.8	5.6	5.8
249.24	0	22	5.6	5.8	5.9
247.93	0	24	5.8	5.9	5.2
246.62	0.03	33	5.9	5.2	5.5
241.29	0	23	5.2	5.5	5.4
236.27	0	32	5.5	5.4	5.5
237.58	0	41	5.4	5.5	5.5
237.69	0	43	5.5	5.5	5.6
233.29	0	45	5.5	5.6	4.5
232.28	0	32	5.6	4.5	4.7
218.22	0	47	4.5	4.7	4.3
215.06	0	45	4.7	4.3	4.5
204.06	0	33	4.3	4.5	5.4
194.31	0	47	4.5	5.4	4.1
194.11	0	47	5.4	4.1	4.4
195.42	0.08	45	4.1	4.4	4.1
195.28	0	33	4.4	4.1	4.2
169.71	0	23	4.1	4.2	3.3
154.92	0	23	4.2	3.3	3.5
153.26	0	25	3.3	3.5	3.8
150.98	0	32	3.5	3.8	3.7
170.62	0.41	40	3.8	3.7	3.8
182.40	0	37	3.7	3.8	3.8
1248.23	1.8	35	3.8	3.8	4
3216.04	0.16	21	3.8	4	4.2
3312.72	0	24	4	4.2	5.4
2975.40	0	42	4.2	5.4	6.2
2423.06	0	51	5.4	6.2	6.4
1687.90	0	57	6.2	6.4	6.6
1330.21	0	60	6.4	6.6	7.2
1113.37	0	63	6.6	7.2	7.5
954.83	0	61	7.2	7.5	7.2
848.72	0	60	7.5	7.2	7.3
759.32	0	60	7.2	7.3	5.9
681.68	0	59	7.3	5.9	5.8
632.67	0	56	5.9	5.8	5.8
616.08	0.25	56	5.8	5.8	5.9
579.68	0	44	5.8	5.9	6.1
535.60	0	49	5.9	6.1	5.8
505.72	0.01	47	6.1	5.8	5.9
518.11	0	43	5.8	5.9	5.8
539.91	0	50	5.9	5.8	6
503.97	0.25	53	5.8	6	5.5
