      155
      149
  0.01314  0.42933  0.01321  0.01016  0.01219  0.09863     4.19
  0.04106  0.40000  0.01118  0.00813  0.02032  0.14521     6.27
  0.01019  0.41467  0.03658  0.05080  0.07315  0.16164     5.49
  0.08608  0.50400  0.03658  0.07518  0.06401  0.18082     6.38
  0.02554  0.45200  0.00813  0.00508  0.00914  0.20822     6.78
  0.01625  0.73333  0.00102  0.00000  0.00000  0.22466      6.4
  0.01716  0.50400  0.06604  0.06502  0.03861  0.23836      5.6
  0.01501  0.58533  0.03962  0.05791  0.05588  0.25753     5.43
  0.06173  0.48933  0.06401  0.11684  0.45618  0.27671     6.27
  0.70792  0.51867  0.41554  0.56286  0.49784  0.28219     2.69
  0.79287  0.73333  0.41453  0.56998  0.49784  0.28493     2.92
  0.12006  0.75600  0.37795  0.53543  0.15240  0.29589     7.03
  0.03398  0.77067  0.00203  0.00508  0.01016  0.31507     6.91
  0.10194  0.57067  0.09347  0.28550  0.20015  0.32603     7.52
  0.07702  0.63733  0.15443  0.34036  0.18288  0.33699     9.13
  0.09684  0.69600  0.08738  0.09652  0.16866  0.35342     9.54
  0.03205  0.68933  0.05080  0.02946  0.06299  0.37260     8.69
  0.01829  0.81467  0.00000  0.00000  0.15646  0.39452     8.37
  0.01365  0.79200  0.02032  0.00813  0.00914  0.41644     7.84
  0.01127  0.80000  0.00000  0.00000  0.01016  0.43014     7.04
  0.01178  0.80800  0.05893  0.12192  0.05385  0.44932     7.15
  0.00776  0.87467  0.05080  0.00305  0.02235  0.46849     5.37
  0.00657  0.72533  0.07315  0.05893  0.10465  0.48767     4.84
  0.00385  0.85200  0.20218  0.02743  0.02743  0.51233     2.42
  0.00600  0.82267  0.09754  0.18796  0.00000  0.52877     5.52
  0.00215  0.74800  0.17170  0.05893  0.09855  0.56712     0.02
  0.00136  0.81467  0.00000  0.00000  0.00000  0.58356     0.02
  0.00119  0.73333  0.05588  0.07112  0.05994  0.68493     0.64
  0.00074  0.56267  0.02540  0.03454  0.09754  0.72877     0.04
  0.00153  0.68133  0.13005  0.15748  0.13411  0.78082     0.02
  0.00079  0.62933  0.00000  0.00000  0.05690  0.79726     0.63
  0.00062  0.51067  0.04166  0.04064  0.02235  0.81644     0.02
  0.00108  0.54800  0.13005  0.10160  0.10262  0.83562     0.02
  0.00612  0.58533  0.30785  0.27432  0.33426  0.84932     0.89
  0.01269  0.60000  0.29667  0.17272  0.23165  0.85205      0.9
  0.00782  0.62267  0.07518  0.09246  0.15342  0.87123     3.89
  0.00702  0.56267  0.05385  0.01016  0.07925  0.89041     3.48
  0.00861  0.48933  0.07722  0.04775  0.05893  0.90959     4.61
  0.00731  0.56267  0.00000  0.00000  0.00102  0.92877     5.61
  0.01337  0.50400  0.15850  0.14427  0.08941  0.93425     5.45
  0.02362  0.37733  0.16561  0.14935  0.02743  0.95068     8.46
  0.01852  0.54800  0.03353  0.04775  0.06706  0.97260     7.26
  0.01382  0.60000  0.01016  0.07518  0.05080  0.04932     3.83
  0.03149  0.48133  0.05283  0.07620  0.09246  0.06301     9.43
  0.00606  0.42933  0.00406  0.00000  0.00610  0.12329     4.98
  0.00527  0.57733  0.00000  0.00000  0.00711  0.13973     4.93
  0.00646  0.63733  0.02032  0.02743  0.13005  0.15890     4.21
  0.00680  0.54800  0.07518  0.02032  0.06909  0.17534     6.27
  0.00940  0.51867  0.11582  0.09652  0.07417  0.19178     7.06
  0.00680  0.54800  0.00102  0.00000  0.00102  0.21096      4.8
  0.00731  0.51867  0.03251  0.01118  0.03048  0.23836     5.75
  0.02673  0.60000  0.08636  0.10058  0.11684  0.25205     7.52
  0.01065  0.54133  0.00508  0.00000  0.00203  0.27123     7.43
  0.00753  0.54800  0.01829  0.02235  0.03353  0.29041     5.74
  0.02430  0.56267  0.15240  0.17374  0.17882  0.30959     7.92
  0.03908  0.64400  0.06502  0.08026  0.14935  0.33151    10.62
  0.04038  0.67467  0.10160  0.09652  0.10566  0.34795    11.15
  0.09854  0.77733  0.19609  0.16459  0.24079  0.35342    11.49
  0.25712  0.53333  0.29769  0.24384  0.39014  0.36438     8.29
  0.04293  0.74133  0.09042  0.07925  0.02337  0.38630    12.59
  0.13252  0.68933  0.20117  0.20218  0.33325  0.40548     8.98
  0.10874  0.64400  0.18898  0.19304  0.08839  0.42466    10.25
  0.05476  0.72533  0.08738  0.13614  0.12090  0.44384    12.49
  0.04916  0.79200  0.22149  0.09347  0.25400  0.46575    13.21
  0.02316  0.73333  0.02134  0.03556  0.11074  0.48219    12.01
  0.01201  0.83733  0.00000  0.00000  0.00000  0.50137    11.46
  0.00770  0.80800  0.00000  0.00000  0.00000  0.51781      9.6
  0.00504  0.77733  0.09652  0.03454  0.03861  0.53699     6.87
  0.00850  0.72533  0.21742  0.19710  0.17069  0.55616     4.18
  0.00510  0.74800  0.17374  0.11278  0.11379  0.57808     7.65
  0.00396  0.83733  0.07620  0.06299  0.01626  0.59452     7.84
  0.00187  0.79200  0.00508  0.00203  0.00000  0.61644     3.18
  0.00810  0.77067  0.00914  0.04064  0.04978  0.65479     1.21
  0.00113  0.78533  0.00000  0.00000  0.00000  0.67397     0.41
  0.00142  0.74800  0.04064  0.03353  0.19304  0.69041     0.16
  0.00096  0.69600  0.00406  0.00305  0.01829  0.71233     0.22
  0.00085  0.70400  0.00711  0.01118  0.01422  0.73151     0.45
  0.00147  0.74133  0.15646  0.09144  0.11989  0.75068     0.72
  0.00074  0.62267  0.01016  0.02134  0.01626  0.77260     0.38
  0.00023  0.72533  0.01626  0.01118  0.00000  0.79178     0.08
  0.00044  0.62267  0.03556  0.04470  0.10058  0.80822     0.02
  0.00062  0.59200  0.03048  0.04064  0.02540  0.83014     0.02
  0.00317  0.48133  0.17272  0.19609  0.20015  0.85479     0.65
  0.00187  0.39200  0.17069  0.19507  0.20015  0.86575      0.7
  0.00085  0.43733  0.02845  0.03556  0.03861  0.88493     0.84
  0.00674  0.47467  0.03556  0.17678  0.08534  0.92055     4.58
  0.00340  0.57733  0.02032  0.03658  0.02743  0.94247     6.22
  0.00651  0.29600  0.00914  0.07925  0.02946  0.96438     7.82
  0.00680  0.43733  0.02946  0.04267  0.01422  0.99726     7.79
  0.02577  0.55600  0.10160  0.09144  0.07925  0.01644     8.13
  0.03596  0.40800  0.13208  0.07722  0.09347  0.03836    10.71
  0.01218  0.52533  0.01422  0.01524  0.02032  0.07397      8.2
  0.01693  0.45867  0.00000  0.00000  0.00000  0.09315      9.7
  0.01178  0.52533  0.00000  0.00000  0.00305  0.11233     8.88
  0.02180  0.50400  0.06198  0.08331  0.12700  0.13151     9.21
  0.03936  0.46667  0.04369  0.05690  0.08026  0.13699    10.32
  0.02843  0.60800  0.04572  0.04877  0.02134  0.15068    10.49
  0.02390  0.44400  0.05080  0.06401  0.03658  0.16986     9.57
  0.05947  0.53333  0.01930  0.02540  0.10668  0.20822     9.88
  0.18293  0.49600  0.20320  0.12700  0.13005  0.21370     7.42
  0.17613  0.53333  0.25298  0.20015  0.14732  0.22740     7.33
  0.07759  0.57733  0.14732  0.18694  0.22555  0.25205     9.51
  0.05273  0.64400  0.15037  0.05690  0.12497  0.26849    11.14
  0.04344  0.67467  0.15443  0.08941  0.06909  0.28493    10.73
  0.02928  0.58533  0.04775  0.05080  0.03454  0.30411    10.93
  0.02090  0.67467  0.05690  0.08331  0.15037  0.32603     8.95
  0.18632  0.72533  0.28042  0.48362  0.39218  0.34247     9.66
  0.15234  0.75600  0.20523  0.17983  0.17780  0.36164    10.23
  0.02939  0.84400  0.00610  0.00711  0.11379  0.38082    11.73
  0.04344  0.75600  0.11481  0.14224  0.26213  0.40274    13.06
  0.02033  0.65200  0.00203  0.00508  0.02946  0.42192    11.39
  0.02973  0.76267  0.14630  0.12497  0.13919  0.44110     9.63
  0.24466  0.77733  0.53442  0.46736  0.46431  0.46027     8.62
  0.13932  0.75600  0.20218  0.28550  0.25908  0.47397    10.33
  0.03885  0.76267  0.07112  0.19609  0.23063  0.51507     9.11
  0.01654  0.77067  0.00000  0.06401  0.00000  0.53699     8.96
  0.00844  0.81467  0.03454  0.04064  0.14732  0.55616     6.15
  0.00640  0.79200  0.10058  0.19101  0.14630  0.57260     5.36
  0.00476  0.79200  0.01219  0.15240  0.07823  0.59178     2.96
  0.00430  0.77067  0.09246  0.16662  0.11786  0.61370      3.1
  0.00170  0.79200  0.00000  0.00000  0.00000  0.65205     0.09
  0.00130  0.75600  0.01016  0.00000  0.01016  0.67123     0.09
  0.00102  0.72533  0.00102  0.00000  0.00000  0.69041     0.09
  0.00085  0.80000  0.00000  0.00203  0.00000  0.70959     0.09
  0.00085  0.73333  0.03048  0.07722  0.13614  0.72603     0.09
  0.00068  0.74800  0.04775  0.05080  0.08433  0.74795     0.27
  0.00074  0.71067  0.10160  0.05588  0.21641  0.76438     0.26
  0.00062  0.64400  0.00000  0.00000  0.00000  0.78630     0.38
  0.00062  0.62267  0.03251  0.03861  0.04978  0.80274     0.32
  0.00079  0.68933  0.08331  0.05588  0.07518  0.82740     0.09
  0.00159  0.45867  0.07722  0.14630  0.15850  0.84384     0.09
  0.00113  0.60800  0.00000  0.00000  0.00000  0.88219     0.19
  0.00079  0.63733  0.00000  0.00000  0.00000  0.89589     0.09
  0.00062  0.57733  0.01524  0.05080  0.03658  0.91781     0.09
  0.00062  0.51067  0.05182  0.03556  0.03048  0.93973     0.09
  0.00046  0.57067  0.00000  0.00000  0.00000  0.95616     0.09
  0.00108  0.52593  0.00000  0.00000  0.06401  0.00822    1.354
  0.00096  0.54815  0.02337  0.04775  0.00406  0.02740    1.311
  0.00062  0.42222  0.00000  0.00000  0.00000  0.04932    1.176
  0.00255  0.49630  0.01219  0.01930  0.02235  0.12603    3.519
  0.01365  0.63704  0.08331  0.10973  0.14326  0.14521    7.894
  0.00793  0.65185  0.04978  0.03759  0.07214  0.16301    6.378
  0.00374  0.57037  0.00508  0.00711  0.02540  0.20000    6.138
  0.01478  0.53333  0.14834  0.11074  0.13411  0.21918     7.74
  0.00850  0.49630  0.00813  0.01219  0.01829  0.23836    8.402
  0.00521  0.51852  0.00406  0.00203  0.00000  0.25753    7.076
  0.00436  0.51111  0.04572  0.03454  0.07112  0.27671    6.127
  0.00793  0.55556  0.05283  0.07417  0.12802  0.29589    6.721
  0.01818  0.65185  0.15342  0.06299  0.08128  0.31507   11.262
