       0.083       0.714      -0.750      -0.857       0.043      -0.333       0.500      -0.250      -0.600       0.600       0.600      -1.000       0.714      -0.429      -1.000      -0.488      -1.000      -1.000      -1.000      -0.338      -0.247       0.963      -1.000      -1.000       0.511      -1.000      -1.000      -1.000      -0.424       0.796
      -0.750       0.000       0.083       0.429       1.000       0.778      -0.750       0.000       0.400      -0.600      -0.600      -0.800       0.714       0.143      -0.863       0.668      -0.163      -1.000      -0.652      -1.000      -0.050      -0.007       0.703       0.930       0.105      -0.164      -1.000      -1.000      -0.389      -0.197
       1.000       0.500      -0.750       0.000      -0.739       0.778       0.500      -1.000       1.000       0.600       0.600       0.600      -0.714       0.429      -1.000      -1.000       0.396       0.730      -1.000      -1.000      -1.000      -1.000       0.820       0.492      -1.000      -0.110       0.113      -1.000       0.127      -0.005
      -0.583       0.286      -1.000      -0.714      -1.000      -0.778       0.250      -0.750       0.000      -0.600       0.200       0.400      -0.714      -0.714       0.863      -1.000      -0.794      -1.000       0.086      -1.000      -1.000       0.896      -1.000      -1.000      -0.951      -1.000      -1.000      -1.000       0.024       0.261
       0.083      -1.000       0.750       0.500      -0.478       0.556       0.000      -0.250       0.600       0.600      -0.200      -0.600       1.000      -0.143      -1.000      -1.000      -0.877      -1.000      -1.000      -1.000      -1.000       0.269      -1.000      -1.000       0.769      -0.594      -1.000      -0.344      -0.298       0.615
       0.333      -0.429       0.333       0.000      -0.478       0.556       0.250       0.750       0.200      -0.200       0.200       0.000      -0.714       1.000      -1.000      -1.000      -0.069      -1.000      -1.000      -1.000      -1.000      -1.000      -0.429      -1.000      -1.000      -1.000      -0.826      -0.776       0.654       0.632
       0.333      -0.429      -0.333      -0.286      -0.304      -0.333       0.750      -0.750       0.200      -1.000      -1.000       1.000      -0.429       0.714      -0.783       0.153       0.695       0.521      -1.000      -1.000      -1.000       0.642       0.173      -0.404      -1.000      -1.000      -0.083       0.183      -0.359      -0.029
      -0.583       0.286      -0.417       0.143      -0.130       0.556      -1.000      -1.000       0.600      -1.000      -0.600       0.000       1.000      -0.714      -1.000       0.742      -1.000      -0.412      -1.000      -1.000      -1.000      -0.781       0.331       0.707      -0.234      -0.303      -0.129      -1.000       0.100      -0.131
      -1.000       0.214      -0.750       0.000      -0.304       0.333       1.000       0.500       0.400      -0.600      -1.000       1.000      -0.714      -0.714      -0.185      -1.000       0.584      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.460      -1.000      -1.000       0.122      -1.000       0.355       0.454
      -0.583       0.286       0.333      -0.714       0.478      -1.000       0.500      -1.000      -0.200       0.600      -1.000      -0.600      -0.143      -0.714       0.863      -1.000      -0.914      -0.153      -1.000      -1.000      -1.000       0.271       0.603      -0.155       0.112       1.268      -1.000      -1.000      -0.050       0.360
