     1      187.055528        0.000000      187.055528        0.000000        0.000007
     2      186.984614        0.000000      186.984614        0.000000        0.000009
     3      187.506171        0.000000      187.506171        0.000000        0.000005
     4      186.938557        0.000000      186.938557        0.000000        0.000005
     5      187.076031        0.000000      187.076031        0.000000        0.000009
     6      186.999065        0.000000      186.999065        0.000000        0.000008
     7      187.497061        0.000000      187.497061        0.000000        0.000006
     8      188.123299        0.000000      188.123299        0.000000        0.000007
     9      186.842761        0.000000      186.842761        0.000000        0.000007
    10      187.774239        0.000000      187.774239        0.000000        0.000004
    11      186.822824        0.000000      186.822824        0.000000        0.000007
    12      186.877018        0.036194      223.071039        0.000000        0.000010
    13      188.249670        0.000000      188.249670        0.000000        0.000006
    14      187.257421        0.000000      187.257421        0.000000        0.000008
    15      187.297033        0.000000      187.297033        0.000000        0.000007
    16      187.357078        0.000000      187.357078        0.000000        0.000007
    17      187.143691        0.000000      187.143691        0.000000        0.000006
    18      187.519487        0.000000      187.519487        0.000000        0.000006
    19      186.432601        0.000000      186.432601        0.000000        0.000009
    20      187.321017        0.000000      187.321017        0.000000        0.000005
    21      187.254382        0.000000      187.254382        0.000000        0.000009
    22      187.396415        0.000000      187.396415        0.000000        0.000006
    23      187.730571        0.000000      187.730571        0.000000        0.000005
    24      187.627262        0.000000      187.627262        0.000000        0.000005
    25      188.506826        0.000000      188.506826        0.000000        0.000006
    26      187.603867        0.000000      187.603867        0.000000        0.000005
    27      187.579629        0.000000      187.579629        0.000000        0.000010
    28      187.541175        0.000000      187.541175        0.000000        0.000006
    29      187.089540        0.000000      187.089540        0.000000        0.000006
    30      187.987821        0.000000      187.987821        0.000000        0.000006
    31      187.417161        0.000000      187.417161        0.000000        0.000007
    32      187.406705        0.000000      187.406705        0.000000        0.000007
    33      187.664936        0.000000      187.664936        0.000000        0.000004
    34      187.757450        0.000000      187.757450        0.000000        0.000006
    35      186.704244        0.000000      186.704244        0.000000        0.000010
    36      186.415959        0.000000      186.415959        0.000000        0.000006
    37      186.800692        0.000000      186.800692        0.000000        0.000009
    38      187.744743        0.000000      187.744743        0.000000        0.000005
    39      186.939845        0.000000      186.939845        0.000000        0.000006
    40      186.454619        0.000000      186.454619        0.000000        0.000010
    41      187.781818        0.000000      187.781818        0.000000        0.000006
    42      186.911348        0.000000      186.911348        0.000000        0.000006
    43      187.290124        0.000000      187.290124        0.000000        0.000006
    44      187.919909        0.000000      187.919909        0.000000        0.000007
    45      187.483019        0.000000      187.483019        0.000000        0.000006
    46      187.388528        0.000000      187.388528        0.000000        0.000007
    47      187.603620        0.000000      187.603620        0.000000        0.000007
    48      187.659851        0.000000      187.659851        0.000000        0.000006
    49      187.983218        0.000000      187.983218        0.000000        0.000007
    50      187.274534        0.000000      187.274534        0.000000        0.000007
    51      186.861657        0.000000      186.861657        0.000000        0.000006
    52      187.894989        0.000000      187.894989        0.000000        0.000006
    53      187.171066        0.000000      187.171066        0.000000        0.000007
    54      186.989905        0.000000      186.989905        0.000000        0.000006
    55      186.555655        0.000000      186.555655        0.000000        0.000009
    56      187.278641        0.000000      187.278641        0.000000        0.000006
    57      187.027892        0.000000      187.027892        0.000000        0.000006
    58      187.551835        0.000000      187.551835        0.000000        0.000007
    59      187.441061        0.000000      187.441061        0.000000        0.000008
    60      187.622932        0.000000      187.622932        0.000000        0.000007
    61      186.971225        0.000000      186.971225        0.000000        0.000006
    62      186.525197        0.000000      186.525197        0.000000        0.000008
    63      187.348602        0.000000      187.348602        0.000000        0.000009
    64      187.187726        0.000000      187.187726        0.000000        0.000007
    65      187.180279        0.000000      187.180279        0.000000        0.000007
    66      187.243123        0.000000      187.243123        0.000000        0.000007
    67      186.756414        0.000000      186.756414        0.000000        0.000007
    68      187.271652        0.000000      187.271652        0.000000        0.000007
    69      188.178108        0.000000      188.178108        0.000000        0.000004
    70      187.060944        0.000000      187.060944        0.000000        0.000005
    71      187.820084        0.000000      187.820084        0.000000        0.000009
    72      186.681817        0.000000      186.681817        0.000000        0.000006
    73      186.349975        0.000000      186.349975        0.000000        0.000009
    74      187.282315        0.000000      187.282315        0.000000        0.000006
    75      187.584725        0.000000      187.584725        0.000000        0.000006
    76      186.555000        0.318240      504.795323        0.000000        0.000013
    77      187.558847        0.000000      187.558847        0.000000        0.000005
    78      188.017567        0.000000      188.017567        0.000000        0.000005
    79      187.398425        0.000000      187.398425        0.000000        0.000008
    80      187.354611        0.000000      187.354611        0.000000        0.000007
    81      187.242834        0.000000      187.242834        0.000000        0.000006
    82      187.109392        0.000000      187.109392        0.000000        0.000009
    83      186.734606        0.000000      186.734606        0.000000        0.000007
    84      186.749925        0.000000      186.749925        0.000000        0.000006
    85      187.448796        0.000000      187.448796        0.000000        0.000006
    86      187.157111        0.000000      187.157111        0.000000        0.000007
    87      187.643929        0.000000      187.643929        0.000000        0.000004
    88      187.294583        0.000000      187.294583        0.000000        0.000005
    89      187.062651        0.000000      187.062651        0.000000        0.000009
    90      186.504375        0.000000      186.504375        0.000000        0.000007
    91      186.971256        0.000000      186.971256        0.000000        0.000008
    92      188.055101        0.000000      188.055101        0.000000        0.000005
    93      187.737145        0.000000      187.737145        0.000000        0.000009
    94      187.799804        0.000000      187.799804        0.000000        0.000008
    95      186.729134        0.000000      186.729134        0.000000        0.000009
    96      186.733420        0.000000      186.733420        0.000000        0.000009
    97      186.884599        0.000000      186.884599        0.000000        0.000008
    98      187.474010        0.000000      187.474010        0.000000        0.000006
    99      187.142119        0.000000      187.142119        0.000000        0.000009
   100      187.241469        0.000000      187.241469        0.000000        0.000007
   101      187.206781        0.000000      187.206781        0.000000        0.000007
   102      187.427377        0.000000      187.427377        0.000000        0.000004
   103      187.921443        0.000000      187.921443        0.000000        0.000005
   104      186.459501        0.000000      186.459501        0.000000        0.000008
   105      187.444906        0.000000      187.444906        0.000000        0.000006
   106      188.015036        0.000000      188.015036        0.000000        0.000005
   107      187.208621        0.000000      187.208621        0.000000        0.000007
   108      187.700776        0.000000      187.700776        0.000000        0.000005
   109      187.180531        0.000000      187.180531        0.000000        0.000008
   110      187.021596        0.000000      187.021596        0.000000        0.000006
   111      186.700074        0.000000      186.700074        0.000000        0.000005
   112      187.309285        0.000000      187.309285        0.000000        0.000006
   113      187.280917        0.000000      187.280917        0.000000        0.000006
   114      186.345061        0.000000      186.345061        0.000000        0.000009
   115      188.258279        0.000000      188.258279        0.000000        0.000007
   116      187.730991        0.000000      187.730991        0.000000        0.000005
   117      187.677869        0.000000      187.677869        0.000000        0.000006
   118      187.608111        0.000000      187.608111        0.000000        0.000007
   119      187.247322        0.466379      653.626193        0.000000        0.000015
   120      187.278367        0.000000      187.278367        0.000000        0.000006
   121      186.836637        0.000000      186.836637        0.000000        0.000006
   122      187.971457        0.000000      187.971457        0.000000        0.000007
   123      187.325767        0.000000      187.325767        0.000000        0.000007
   124      187.099234        0.000000      187.099234        0.000000        0.000007
   125      187.930087        0.000000      187.930087        0.000000        0.000006
   126      188.057384        0.000000      188.057384        0.000000        0.000006
   127      186.999344        0.000000      186.999344        0.000000        0.000007
   128      187.372835        0.000000      187.372835        0.000000        0.000007
   129      187.389042        0.000000      187.389042        0.000000        0.000009
   130      187.592534        0.000000      187.592534        0.000000        0.000006
   131      187.887930        0.000000      187.887930        0.000000        0.000006
   132      187.738292        0.000000      187.738292        0.000000        0.000005
   133      186.753298        0.000000      186.753298        0.000000        0.000008
   134      187.687640        0.000000      187.687640        0.000000        0.000007
   135      187.250154        0.000000      187.250154        0.000000        0.000009
   136      187.006745        0.000000      187.006745        0.000000        0.000007
   137      186.292892        0.000000      186.292892        0.000000        0.000009
   138      187.692543        0.000000      187.692543        0.000000        0.000007
   139      187.843146        0.000000      187.843146        0.000000        0.000005
   140      186.861602        0.000000      186.861602        0.000000        0.000006
   141      187.515349        0.000000      187.515349        0.000000        0.000006
   142      187.420539        0.000000      187.420539        0.000000        0.000005
   143      186.830187        0.000000      186.830187        0.000000        0.000007
   144      187.745588        0.000000      187.745588        0.000000        0.000005
   145      187.167921        0.000000      187.167921        0.000000        0.000005
   146      186.939175        0.000000      186.939175        0.000000        0.000006
   147      187.932768        0.000000      187.932768        0.000000        0.000007
   148      187.477908        0.000000      187.477908        0.000000        0.000005
   149      187.358150        0.052646      240.003807        0.000000        0.000011
   150      186.658405        0.000000      186.658405        0.000000        0.000006
   151      187.677292        0.000000      187.677292        0.000000        0.000008
   152      187.052458        0.000000      187.052458        0.000000        0.000007
   153      187.195672        0.000000      187.195672        0.000000        0.000008
   154      187.715780        0.000000      187.715780        0.000000        0.000007
   155      187.395471        0.000000      187.395471        0.000000        0.000007
   156      187.751760        0.000000      187.751760        0.000000        0.000005
   157      186.929433        0.000000      186.929433        0.000000        0.000006
   158      187.615678        0.000000      187.615678        0.000000        0.000006
   159      187.907165        0.000000      187.907165        0.000000        0.000003
   160      188.389827        0.000000      188.389827        0.000000        0.000005
   161      187.647656        0.000000      187.647656        0.000000        0.000006
   162      187.775242        0.000000      187.775242        0.000000        0.000006
   163      186.358570        0.000000      186.358570        0.000000        0.000009
   164      186.852076        0.000000      186.852076        0.000000        0.000006
   165      187.125584        0.000000      187.125584        0.000000        0.000008
   166      187.249093        0.000000      187.249093        0.000000        0.000006
   167      187.542607        0.000000      187.542607        0.000000        0.000009
   168      187.881811        0.000000      187.881811        0.000000        0.000007
   169      187.770610        0.000000      187.770610        0.000000        0.000006
   170      187.544497        0.000000      187.544497        0.000000        0.000005
   171      187.822359        0.000000      187.822359        0.000000        0.000004
   172      186.918538        0.000000      186.918538        0.000000        0.000006
   173      186.972028        0.000000      186.972028        0.000000        0.000005
   174      187.183055        0.000000      187.183055        0.000000        0.000006
   175      187.211645        0.000000      187.211645        0.000000        0.000005
   176      187.967350        0.000000      187.967350        0.000000        0.000006
   177      187.515968        0.000000      187.515968        0.000000        0.000006
   178      187.567172        0.000000      187.567172        0.000000        0.000007
   179      187.845871        0.000000      187.845871        0.000000        0.000004
   180      187.081314        0.000000      187.081314        0.000000        0.000009
   181      187.459759        0.000000      187.459759        0.000000        0.000005
   182      187.432709        0.000000      187.432709        0.000000        0.000006
   183      186.811246        0.000000      186.811246        0.000000        0.000008
   184      187.138950        0.000000      187.138950        0.000000        0.000005
