 Gen#      NN#        ErrMean        sga%ErrMean        ErrStd         sga%ErrSt
 d
 -13478.3912      13575.3320      13659.8184      13783.2972
 -13898.7973     -13923.1407      13936.2708      14032.3031
  14103.9847      14466.8199      14583.4177      14601.4499
 -14666.6599      14668.6570      14697.0450     -14701.4560
  14721.1827      14846.5412      15218.2908     -15465.5694
  15844.1958     -15884.9094     -15918.3167
   6        1         893.3755        893.3755       8171.5971       8171.5971
     -3.2474         19.9683        -72.4918        102.6077
   -146.1560        204.5693       -331.0787       -366.8349
   -375.9814       -390.7712        509.3819       -535.1367
   -548.7769       -580.5318       -593.3062        604.2798
    790.9943       -819.7483        826.4670       -849.1355
   -857.4166       -867.4349        884.7683        887.6638
   -964.8664       -973.5615       1172.9296      -1209.2357
  -1286.8685       1348.2196       1384.2842      -1394.4142
  -1469.1886      -1490.9420      -1607.0625      -1614.4380
  -1712.9510      -1715.8665      -1749.9633       1854.5570
  -1860.9901      -1862.1884       1933.8984       1948.6289
  -1966.8808      -2076.0262       2076.4533      -2108.8386
   2195.3230      -2380.8609       2389.3709      -2463.5914
  -2499.2682       2523.4010      -2526.0608       2559.4163
  -2613.7228       2616.7762      -2639.9780       2695.5561
  -2756.9924       2822.4543      -3057.9969      -3235.6412
  -3248.3918      -3306.3465       3358.7189       3488.7891
  -3597.0511       3607.3574       3628.6192       3660.8563
   3681.4774      -3690.1262       3851.2885       4061.3600
   4161.0699      -4342.8355      -4345.1372       4402.8094
  -4618.7956       4632.0279      -4677.2558      -4737.3318
   4742.4733       4779.1797      -4817.3316       4826.9868
  -4871.6005       4975.6438      -5003.8218      -5003.8218
  -5068.6225       5119.7599      -5126.4356      -5235.1536
  -5259.0772      -5296.0260      -5451.3410      -5601.6579
   5610.4977       5657.9456       5774.8149       5870.5433
  -5908.7593       5926.1467       5943.6944      -5981.6334
   6103.4284       6207.8209      -6219.6809      -6390.1598
   6531.1136      -6680.3515      -6846.8764       6916.4174
  -6980.5783       7022.8232      -7059.7675       7143.6935
   7153.0710      -7215.8682      -7344.7323      -7401.7663
   7411.6390      -7423.8357      -7574.6807      -7685.7219
  -7714.9293       7746.1549       7773.3453       7809.4933
   7890.3864       7904.8407       7968.3872       8067.1599
  -8092.5088       8180.6764       8197.1789      -8412.8065
  -8481.3486      -8591.7660       8701.7069      -8772.7494
  -8813.9174      -8815.4717      -9077.4788       9289.7882
   9324.5216       9516.1994      -9529.6741       9573.7089
  -9590.6790       9639.5263       9686.6599      -9797.8505
  -9869.9298       9885.5268      -9887.8451     -10014.8712
  10147.5950     -10156.1039      10347.7712      10494.5864
  10598.5633      10897.5318      10920.3830     -11139.6731
  11293.9140      11331.6568      11733.9578      11809.0464
 -11937.8497     -12030.8979     -12046.2885      12152.7113
  12389.4148     -12432.4080      12491.0366      12501.4582
 -12550.5068     -12655.7741     -12767.7212      12821.1734
 -13005.2611      13364.4142     -13429.7168     -13478.3912
  13575.3320      13659.8184      13783.2972     -13898.7973
 -13923.1407      13936.2708      14032.3031      14103.9847
 -14163.6657      14466.8199      14553.4210      14583.4177
  14601.4499     -14666.6599      14668.6570      14697.0450
 -14701.4560      14721.1827      14846.5412      15218.2908
   7        1         651.2749        651.2749       7830.2917       7830.2917
    257.1478       -406.7926       1070.6441      -1361.9192
   1785.4280       2423.7346      -2549.4064      -2983.3174
   4343.5041       4738.0982       4820.0723       5586.4443
  -5667.3177      -5982.1142       6216.7970       6613.5117
   6675.5118       6754.6790      -6874.9109       9314.6004
 -10214.0359
   8        1        1169.5409       1169.5409       5355.1819       5355.1819
    248.0127        257.1478       -329.7934       -406.7926
   -926.7731       1070.6441      -1361.9192      -1593.1943
   1785.4280       1989.2694       2423.7346      -2549.4064
  -2983.3174      -3505.3774       3587.0885      -3673.8741
  -4182.2268       4343.5041       4738.0982       4820.0723
  -4821.0744      -5203.5735       5284.7167       5586.4443
  -5667.3177      -5982.1142      -6020.3803       6216.7970
   6309.9074       6613.5117       6675.5118       6754.6790
  -6874.9109       6926.1305      -8278.9192       8365.9858
   8400.8242       8912.4285       9314.6004     -10214.0359
  10371.9975      10744.9967
   9        1        1361.1079       1361.1079       5635.2332       5635.2332
    248.0127        257.1478       -329.7934       -406.7926
   -926.7731       1070.6441      -1361.9192      -1593.1943
   1610.5446      -1638.1050       1785.4280       1989.2694
  -2319.4050       2423.7346      -2549.4064      -2983.3174
  -3378.4541      -3505.3774       3587.0885      -3673.8741
  -4182.2268       4343.5041       4738.0982       4820.0723
  -4821.0744       5021.4803      -5203.5735       5284.7167
   5586.4443      -5667.3177      -5982.1142      -6020.3803
   6112.6998       6216.7970       6309.9074       6613.5117
   6675.5118       6754.6790      -6804.8091      -6874.9109
  -6907.0798       6926.1305       7211.3148       7720.8151
   8110.7499      -8278.9192       8365.9858       8395.3828
   8400.8242       8427.5883       8447.7259       8912.4285
   9314.6004       9632.9144       9882.8979     -10214.0359
  10355.4083      10371.9975      10665.3145      10744.9967
  10        1        2295.2252       2295.2252       5886.0620       5886.0620
     -7.8868        -12.0360        248.0127        257.1478
   -329.7934       -406.7926       -926.7731       1070.6441
  -1361.9192      -1593.1943       1610.5446      -1638.1050
   1785.4280       1921.0392       1989.2694      -2152.9762
  -2319.4050       2423.7346      -2549.4064      -2605.5349
  -2983.3174      -3378.4541       3389.2893      -3479.9333
  -3505.3774       3587.0885       3631.7664      -3673.8741
   3939.6251      -4182.2268       4343.5041       4738.0982
   4820.0723      -4821.0744       5021.4803      -5203.5735
   5284.7167       5295.8800       5586.4443      -5667.3177
  -5982.1142       5995.6294      -6020.3803       6112.6998
   6216.7970       6309.9074       6613.5117       6675.5118
   6754.6790      -6804.8091      -6874.9109      -6907.0798
   6926.1305       7211.3148       7343.5140       7720.8151
   8110.7499      -8151.2648      -8278.9192       8365.9858
   8395.3828       8400.8242       8423.8328       8427.5883
   8447.7259       8912.4285       9314.6004       9632.9144
   9882.8979     -10214.0359      10264.6290      10355.4083
  10371.9975      10665.3145      10727.1591      10744.9967
 -10868.4236      10903.1447
  11        1        2336.8073       2336.8073       5937.3706       5937.3706
     -7.8868        -12.0360        248.0127        257.1478
   -329.7934       -406.7926        791.5794        881.7951
   -926.7731       1070.6441      -1161.0742      -1361.9192
  -1593.1943       1610.5446      -1638.1050       1785.4280
   1921.0392       1989.2694      -2152.9762      -2319.4050
   2423.7346      -2549.4064      -2605.5349      -2983.3174
  -3378.4541       3389.2893      -3479.9333      -3505.3774
   3587.0885       3631.7664      -3673.8741       3939.6251
   4013.1614      -4182.2268       4251.9496       4343.5041
  -4675.3788       4738.0982       4820.0723      -4821.0744
   5021.4803      -5203.5735       5284.7167       5295.8800
   5586.4443      -5667.3177      -5982.1142       5995.6294
  -6020.3803       6112.6998       6184.8010       6216.7970
   6248.4178       6309.9074       6571.6892       6613.5117
   6675.5118       6754.6790      -6804.8091      -6874.9109
  -6907.0798       6926.1305       7114.5115       7211.3148
   7343.5140       7720.8151       7750.2971       7930.8450
   8110.7499       8137.7682      -8151.2648      -8278.9192
  -8316.3712       8365.9858       8395.3828       8400.8242
   8423.8328       8427.5883       8447.7259       8449.7058
   8752.5253       8837.2192       8912.4285      -9165.7615
   9314.6004       9632.9144       9882.8979       9940.7690
 -10214.0359      10264.6290      10355.4083      10371.9975
  10665.3145      10727.1591      10744.9967     -10868.4236
  12        1        2540.6903       2540.6903       5892.8780       5892.8780
