      -0.750      -0.429       0.750       0.000      -0.739      -0.333      -0.750       0.750       0.800      -0.600      -1.000      -1.000      -0.143       0.429      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.243      -1.000      -1.000      -1.000      -1.000      -0.660      -1.000       0.441       0.828
       0.083       0.429      -0.167      -0.429       0.739       0.556       0.000      -1.000      -0.800       0.200       0.200       0.000       0.429       0.429      -1.000      -1.000      -0.992      -1.000      -1.000      -1.000      -1.000      -1.000       0.171      -1.000       0.763      -1.000       0.008      -1.000       0.081       0.432
       1.000      -0.857       0.750       0.000       1.000       0.778      -0.250       0.750       0.000      -0.600       0.600       0.600      -0.143       1.000      -1.000      -0.918      -1.000      -1.000      -1.000      -0.988      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.848       0.874
      -0.167       1.000      -0.500      -0.714      -0.304      -1.000       1.000       0.500       0.200      -1.000       1.000       0.400      -1.000       0.714      -0.433       0.380      -1.000       0.361      -1.000      -1.000      -1.000       0.202      -1.000       0.617      -1.000      -0.622      -0.528      -0.391      -0.004       0.327
       0.583       0.429       0.583      -0.214      -0.478      -0.111      -0.250       0.000       0.600       0.600       1.000       0.000      -0.143      -0.143      -1.000      -0.844      -1.000       0.799      -1.000      -1.000      -1.000      -1.000       0.889      -1.000      -0.095      -1.000       0.585      -1.000       0.112       0.192
       0.333      -0.714      -0.333      -0.286      -0.130      -0.778      -0.750       0.000       0.200      -0.200      -0.200       0.200      -0.429      -1.000      -1.000      -1.000      -1.000       0.247      -1.000      -1.000      -1.000      -0.083      -1.000      -1.000      -1.000      -1.000      -0.675      -0.581      -0.187       0.774
      -0.417      -1.000      -0.417      -1.000      -0.739       0.333      -0.500      -0.250       0.600       0.600       0.200       0.400      -0.143       0.429      -0.343      -0.161      -1.000       0.646      -1.000      -1.000      -1.000       0.480      -0.625       0.159      -1.000      -1.000      -0.349      -0.160       0.030       0.341
      -0.667      -0.214       0.333      -0.429       0.478       0.778       1.000       1.000       0.200      -0.200      -1.000      -1.000      -0.429       0.143       0.210      -1.000      -0.179      -1.000      -1.000      -1.000      -1.000      -1.000       0.249      -0.875      -1.000      -1.000      -0.165      -1.000       0.450       0.045
       0.083      -1.000      -1.000      -0.214      -1.000      -0.778      -1.000      -1.000      -0.600      -1.000      -0.200      -0.600       0.429      -0.714      -1.000      -0.265      -0.304      -0.795      -1.000      -0.175      -1.000      -0.949       0.957      -1.000      -0.738      -1.000      -1.000      -1.000      -0.038       0.149
      -0.750      -0.429      -0.750       0.000      -0.130      -0.111       0.750       0.750      -0.200      -0.200      -0.600      -0.400      -0.714      -0.143      -1.000      -0.087      -1.000      -1.000      -1.000      -1.000      -1.000      -0.761       0.021      -0.312      -0.632      -1.000      -0.255      -1.000       0.371       0.165
       1.000       0.000      -0.167      -0.357      -0.130      -0.111       0.500      -1.000      -0.600      -0.200       0.600      -1.000       0.143       0.143      -0.744      -0.853      -0.363       0.574      -1.000      -1.000      -1.000      -0.232       0.435      -1.000       0.361      -0.347      -1.000       0.052      -0.620       0.778
       0.583       0.857      -0.750      -0.857      -1.000      -0.778      -1.000      -1.000       0.400      -0.600      -1.000      -0.200      -1.000      -0.429       0.672       0.619      -0.769      -0.224      -1.000      -1.000      -1.000      -0.460       0.412      -0.500      -1.000      -1.000      -0.456      -0.298      -0.268       0.201
      -0.500      -0.714       0.083      -0.214       0.478       0.333       1.000      -1.000       0.600      -0.200       1.000       0.800      -0.429      -0.429      -1.000      -1.000       0.392      -0.580      -1.000      -1.000      -1.000      -0.327      -0.621      -0.326      -1.000      -1.000       0.308      -1.000       0.099       0.579
       0.333      -0.714       0.333       1.000       0.217      -0.778       0.750       0.000      -0.600      -1.000      -0.600      -0.800      -1.000      -0.429      -0.730       0.308       0.519      -1.000      -1.000      -1.000       0.417       0.314      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.205       0.616
      -0.167      -0.357       0.083       0.429       0.217      -0.778       0.250       0.750       0.600       0.600       1.000      -0.800       0.714       0.143      -1.000      -1.000      -1.000      -0.427      -1.000      -1.000      -1.000      -1.000      -0.453      -0.826      -1.000      -1.000      -0.612      -1.000       0.584       0.610
      -0.167       0.500      -1.000      -0.214       0.043      -1.000      -0.250       0.750       1.000      -1.000      -1.000       1.000      -0.429      -1.000      -1.000       0.750      -0.951      -0.871      -1.000      -1.000      -1.000      -1.000       0.081      -1.000      -1.000      -0.738      -0.672      -1.000       0.703       0.134
       0.583      -0.214       0.583      -0.643       0.043      -0.333       0.500       1.000      -0.800       1.000       0.600      -1.000      -1.000       0.143      -1.000      -1.000      -0.597      -1.000      -1.000       0.335      -1.000       0.844       0.503      -1.000      -0.140      -1.000      -1.000      -1.000       0.074       0.411
      -0.750      -0.429       0.333      -0.714      -0.130       0.556       0.250      -0.750       0.800       0.200       0.600      -0.600      -0.143      -0.143      -1.000      -1.000       0.941       0.204      -1.000      -1.000      -1.000      -1.000       0.556      -1.000      -0.803      -0.490      -1.000      -0.178      -0.083       0.679
      -0.750      -0.429      -0.167      -0.429       0.478      -0.333      -0.500       1.000       0.600      -0.200       0.200       1.000       0.143       0.143       0.060       0.658      -1.000      -0.101      -1.000      -1.000      -1.000      -0.844       0.353       0.296      -1.000      -1.000       0.441      -1.000      -0.073      -0.082
      -0.750      -0.857      -0.583       0.286      -0.130       0.556      -0.250       0.750       0.600      -1.000      -0.200      -0.200       0.429      -0.143      -0.625      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.603      -0.773      -1.000       0.253      -1.000      -1.000      -0.451       0.124       0.777
      -0.500       0.714      -0.167      -0.857       0.478      -0.333       0.500       0.500       0.200      -1.000       0.200       0.800      -1.000      -0.429       0.449       0.394      -1.000      -1.000      -1.000      -1.000      -1.000      -0.093       0.019       0.245       0.245      -0.161       0.049      -1.000      -0.134       0.045
       0.833       0.286       1.000       0.500       0.043       0.778      -0.750      -0.750       0.400       0.200      -0.200      -1.000      -0.143       1.000       0.267       0.761      -0.431       0.713      -0.648      -1.000      -0.041       0.558      -1.000      -0.728      -1.000      -0.156      -1.000      -1.000      -0.173       0.342
       0.083       0.714       0.750      -0.857       0.478       0.333      -0.750       0.000       0.600       0.600      -1.000       0.600       0.429       0.429       0.648      -1.000      -0.165      -1.000      -1.000      -1.000      -1.000       0.523       0.327       0.015       0.300      -1.000      -0.212       0.017      -0.647       0.199
      -0.750      -0.857       0.583       0.429       0.478      -1.000      -0.250       0.000       0.200      -1.000      -0.600       0.000      -0.714      -0.143      -1.000       0.026      -1.000      -0.578      -1.000      -1.000      -1.000       0.642      -0.152      -1.000       0.806      -1.000      -0.307      -0.106      -0.112       0.593
      -0.167       0.500      -0.750      -0.429       1.000       0.778      -0.250       0.000      -0.600      -1.000       0.600       0.200      -1.000      -1.000      -1.000      -1.000      -1.000       0.159      -1.000      -1.000      -1.000      -1.000      -0.885       0.026      -1.000      -1.000      -1.000      -0.531       0.353       0.406
       0.750       1.000      -0.333      -0.286      -0.478      -0.111       1.000      -1.000       0.200       0.600       0.600       0.200       0.143      -1.000      -1.000       0.511       0.410      -0.392      -1.000      -1.000      -1.000      -1.000      -1.000      -0.691       0.793      -0.570      -0.463      -0.307      -0.427       0.717
       0.750       0.214       1.000       0.214      -0.739      -0.333      -0.750       0.000       1.000      -1.000       1.000       0.400       1.000      -0.143       0.546      -1.000      -0.836      -1.000      -1.000      -1.000      -1.000      -0.445      -1.000      -0.881      -1.000      -0.822      -1.000      -0.713       0.508       0.461
      -0.167      -0.857      -0.500       0.714       0.217      -0.111       0.250       0.750      -0.400      -0.600      -1.000       1.000       0.143      -1.000      -0.036      -1.000      -0.224      -1.000      -0.915      -0.796      -0.768      -0.867      -1.000      -0.830      -1.000      -1.000      -1.000      -1.000       0.515       0.793
       1.000       0.000       0.083      -1.000       0.913      -1.000       0.500       1.000       0.200      -0.200      -0.200       0.600      -0.143      -0.143      -1.000      -0.234       0.067      -1.000      -1.000      -1.000      -1.000      -0.982      -0.165      -1.000      -1.000      -1.000      -1.000      -0.499       0.333       0.402
       0.583      -0.214       0.750       0.214       0.739       0.556      -0.250      -0.750       0.200      -1.000      -0.600      -0.400      -1.000       0.714      -1.000      -0.408      -1.000      -1.000      -1.000      -1.000      -1.000      -0.873      -0.644      -0.146      -1.000      -0.891      -1.000      -0.824       0.683       0.379
      -0.167       0.500      -0.167       0.500      -0.304      -0.333      -0.500       1.000       0.200      -0.200      -1.000       0.600      -0.714      -0.714       0.304       0.760       0.116      -0.761      -0.652      -0.165      -1.000       0.887       0.791      -0.038      -1.000      -1.000       0.044      -1.000      -0.391       0.076
       0.750       0.214      -0.500      -0.714      -0.739       0.778       0.750       0.000      -1.000       0.600      -1.000      -1.000      -0.714       1.000       0.658      -0.990       0.464       0.937      -0.672      -0.212      -0.105       0.185      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.060       0.392
       0.583       0.000      -0.167       0.500      -0.304      -1.000      -0.250      -0.750      -0.600       0.600      -0.600       0.800       1.000      -0.714      -1.000      -0.969      -1.000      -1.000      -1.000      -1.000      -1.000      -0.992       0.656      -0.134      -1.000      -0.794      -0.743      -1.000       0.679       0.101
      -0.500      -0.714       1.000       1.000       0.478      -0.333      -0.750      -0.750      -0.600      -1.000      -0.200      -1.000       0.714      -0.429      -0.341      -1.000       0.175      -0.662      -1.000      -1.000       0.627      -0.003      -1.000      -1.000       0.202      -1.000      -1.000      -1.000      -0.339       0.847
       0.083       0.714      -0.333      -0.286       0.913      -1.000       1.000      -0.250      -0.600      -0.200       0.200       0.400       1.000       1.000       0.556      -1.000      -1.000      -1.000      -0.870      -1.000      -0.644      -0.818      -1.000       0.034      -1.000      -1.000      -1.000      -1.000       0.474       0.331
       0.583      -0.214      -0.750      -0.429      -0.739       0.778       0.750       0.750      -0.600      -1.000       0.200       1.000       0.429       0.429      -1.000       0.478      -1.000      -0.208      -1.000      -1.000      -1.000       0.955      -1.000      -1.000      -1.000      -1.000      -1.000      -0.031       0.128       0.557
       0.583      -0.643       0.750       0.000       0.217      -0.111       0.500       1.000      -1.000       0.600      -0.600       0.400       0.429      -0.143      -0.353       0.247       0.857       0.153      -1.000      -1.000      -1.000      -0.865      -1.000      -0.384       0.406      -1.000      -1.000       0.613      -0.239       0.426
       0.750       0.214      -1.000      -0.714       0.478       0.333       0.500      -1.000       0.200       1.000      -1.000      -1.000       0.714       0.143      -1.000      -1.000       0.703       0.525      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.585      -1.000      -0.331      -0.467       0.634
      -0.750       0.000      -0.667      -0.214       0.043      -0.333      -0.500      -1.000       0.600       0.600       0.200       0.000      -0.143       1.000      -0.177      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.468      -1.000      -0.882      -1.000      -0.810       0.681       0.438
      -0.583       0.286       0.333       1.000      -1.000       1.000      -0.500       1.000      -0.200      -0.200       0.600      -1.000      -0.714       0.429      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.834      -1.000       0.236      -0.414      -1.000      -1.000       0.569       0.627
      -0.417      -1.000       0.333       1.000       0.478       0.333       0.000       1.000      -0.200      -1.000      -0.200       0.200      -1.000      -0.429       0.109       0.806      -0.257      -1.000      -1.000      -1.000      -1.000       0.560       0.453      -0.085      -1.000      -0.432      -1.000      -0.084      -0.272       0.146
      -0.500       0.714      -0.500       0.714      -0.304       0.333      -0.250      -0.750      -0.200      -0.200       1.000      -0.400      -1.000       0.714      -1.000      -1.000      -0.877      -1.000      -1.000      -1.000      -1.000      -0.826      -0.245      -1.000       0.720      -1.000       0.044      -1.000       0.058       0.611
      -1.000      -0.714       0.083      -0.214      -0.739      -0.333      -0.500       0.500       0.600      -0.200       0.600      -0.600       0.714      -1.000      -0.118      -1.000       0.986      -1.000      -0.711      -0.307      -1.000      -0.910      -1.000       0.840       0.455      -1.000      -0.134      -1.000      -0.217       0.409
       0.750       0.000      -0.500      -0.714       1.000       0.333      -0.500      -0.250       0.200       0.600      -0.600      -0.800      -1.000       0.143      -0.728       0.967      -0.922      -1.000      -1.000      -1.000      -1.000      -0.292      -0.238       0.849      -1.000      -1.000      -1.000      -0.209       0.399       0.226
      -0.750      -0.857       0.333       0.214      -0.478      -0.111      -0.500       1.000       0.400      -0.600      -0.600       0.400       0.143       0.143      -0.877      -0.271       0.967       0.326      -1.000      -1.000      -1.000      -1.000      -1.000       0.028      -1.000      -0.191       0.011      -1.000      -0.390       0.245
       0.750       1.000       0.583       0.000       0.478       0.333      -0.500      -0.250      -0.200      -0.200       0.600      -0.200       0.714      -0.429      -1.000      -1.000      -1.000      -1.000      -0.337      -1.000      -1.000      -1.000      -1.000      -1.000       0.769      -1.000      -1.000      -1.000       0.252       0.770
      -0.667      -0.214       0.833       0.286       0.043       0.333      -0.250       0.750      -1.000       0.600       1.000      -0.400       0.143      -0.429      -0.322       0.642      -1.000       0.511      -1.000      -1.000      -1.000      -1.000      -1.000       0.920       0.625      -1.000      -0.275      -0.065      -0.638       0.388
      -0.417      -1.000      -0.667      -0.214       0.478       0.778       1.000      -0.250      -0.800      -0.600      -0.600      -0.400       1.000      -0.714       0.028      -0.636      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.320      -1.000      -1.000      -0.455       0.270       0.677
       1.000       0.500      -0.500       0.714      -1.000       1.000      -0.250       0.000      -0.400       0.200      -0.200       0.600       0.143       0.143      -1.000      -0.519      -1.000      -1.000      -1.000      -1.000      -1.000       0.560      -0.705      -0.760      -1.000      -1.000      -0.115      -1.000       0.195       0.663
      -1.000       0.714       0.750       1.000       0.478       0.778      -0.750       0.000      -0.400      -0.600      -0.600       0.000       1.000       1.000      -1.000      -1.000      -0.345      -0.396      -1.000      -1.000      -1.000      -0.924      -1.000       0.848      -0.961      -1.000      -0.683      -0.591       0.235       0.342
       0.583       0.429       1.000       0.500       0.478      -1.000       0.500      -1.000      -0.400      -0.600       0.600       0.200      -1.000       0.143      -1.000      -0.169      -1.000      -1.000      -1.000      -1.000      -1.000       0.101      -0.670      -0.994      -0.353      -1.000      -0.668      -0.571       0.063       0.786
      -0.750      -0.429      -1.000       0.714      -1.000       1.000      -0.500       1.000       0.800       0.200       1.000       0.800      -0.714      -0.714      -1.000      -0.887      -1.000      -1.000      -1.000      -1.000      -1.000       0.019      -0.726      -0.490       0.977      -0.329      -0.161      -1.000      -0.235       0.483
       0.583      -0.643      -0.167      -0.429      -0.304      -0.333      -0.250       0.750      -0.400      -0.600       1.000       0.000       0.143       0.714      -1.000      -1.000      -1.000      -0.320      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.864      -0.830      -1.000       0.420       0.755
       0.333      -0.429       1.000      -0.857      -0.478      -0.111       1.000       0.500       0.800      -0.600      -0.600       0.400       0.714      -1.000      -0.326      -1.000      -1.000       0.687      -1.000      -1.000      -1.000      -0.630       0.746      -1.000      -1.000      -0.713      -0.642      -0.538       0.308       0.177
      -0.750      -0.429      -0.167      -0.429      -0.739       0.778       1.000      -1.000       0.600      -0.200      -0.600      -0.800      -0.429      -1.000      -0.326      -1.000      -0.830      -0.433      -1.000      -1.000      -1.000      -1.000      -0.480      -1.000      -0.009      -0.791      -0.739      -0.663       0.124       0.631
      -1.000      -0.714       0.833       0.286       0.478      -1.000       0.500       0.500       0.600      -1.000      -0.200       0.200      -0.143      -0.143      -1.000      -1.000       0.593      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.891      -1.000      -0.530      -0.413      -1.000       0.195       0.189
       0.333       0.000       0.750       0.000      -0.478       0.556       1.000      -0.250       0.000      -0.600      -1.000      -0.600      -0.143      -0.143      -1.000      -1.000      -0.808      -0.157      -1.000      -1.000      -1.000      -1.000      -1.000      -0.251      -1.000      -0.733      -0.667      -1.000       0.457       0.393
      -0.750      -0.857       0.583      -0.214       0.478      -1.000       1.000      -0.250       1.000      -0.200       0.600       0.200      -0.429      -1.000      -0.611      -1.000      -1.000      -0.797      -1.000      -1.000      -1.000      -0.687       0.959      -1.000      -0.218      -1.000      -1.000      -0.350       0.288       0.186
      -0.500       0.714       0.333       0.000      -1.000      -0.778       1.000      -1.000      -1.000       0.600      -0.600      -0.400      -1.000      -1.000      -0.734      -1.000      -0.615      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.212      -1.000      -1.000      -0.506       0.257       0.725
       0.333       0.214       0.333      -0.429       0.043      -1.000       0.750       0.750      -0.800       1.000      -0.200      -0.200      -1.000       0.714      -0.396      -1.000      -1.000      -0.652      -1.000      -1.000      -1.000       0.482      -1.000       0.468       0.697      -0.440      -1.000      -0.097      -0.370       0.137
      -0.500      -0.357       0.750       1.000      -1.000       1.000      -1.000       1.000      -0.600       0.600      -0.600       0.800       0.143      -1.000      -1.000       0.625       0.241      -1.000      -1.000      -1.000      -1.000      -0.984      -1.000      -0.630      -1.000      -1.000      -0.075      -1.000       0.449       0.474
       0.583       0.857       0.583      -0.643       0.043      -0.333      -0.500      -1.000      -0.400       0.200      -1.000       1.000       0.143       0.143      -0.720      -1.000       0.801       0.013      -1.000      -1.000      -0.122      -1.000      -0.892      -1.000       0.326      -1.000      -0.034      -1.000      -0.242       0.700
       1.000       0.000       0.583       0.643      -0.739       0.333       0.000       1.000       0.200      -0.200      -0.600       0.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.220      -1.000      -1.000      -0.317      -0.476      -0.331      -0.752      -1.000      -1.000      -1.000      -1.000       0.339       0.541
       1.000       0.000      -0.333      -0.286       0.478      -0.333       1.000      -1.000       1.000      -0.200       0.600       0.200      -0.714       0.429      -1.000      -1.000      -0.648       0.904      -1.000      -1.000      -1.000      -1.000      -0.646      -1.000      -1.000      -1.000       0.079      -1.000       0.255       0.729
       0.583       0.214      -1.000       0.714      -0.739       0.333       1.000       0.500      -0.400      -0.600      -0.600       0.000      -0.714      -0.714      -1.000      -1.000       0.803      -0.353      -1.000      -1.000      -1.000      -0.973      -1.000      -1.000      -1.000      -0.765      -0.707      -0.622      -0.263       0.680
      -0.750      -0.857       0.750       1.000      -0.739      -1.000       0.750      -0.750       1.000      -0.200       1.000      -0.400       0.429       0.429      -1.000      -1.000      -0.651       0.337      -1.000      -1.000      -1.000      -1.000       0.873      -0.584      -1.000      -1.000      -0.610      -0.496       0.073       0.178
      -0.167       1.000       0.583       0.429      -0.304      -0.333       0.500       0.500      -0.400       0.200       0.200       0.400       0.143       0.714      -0.331      -1.000      -0.496      -1.000      -1.000      -1.000      -1.000      -0.153      -1.000       0.689      -0.300      -1.000      -1.000      -0.131      -0.091       0.343
      -0.583       0.286      -0.167       0.500       0.478      -1.000       0.500       0.500      -1.000      -1.000      -0.200       0.200       0.143      -0.429       0.572      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.699       0.144      -1.000       0.103      -1.000       0.053       0.248
       0.583      -0.214      -0.583       0.286       1.000       0.333      -0.500       0.500       0.400      -0.600      -1.000      -1.000       0.714      -0.429      -1.000       0.503      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -0.984      -1.000      -0.727      -1.000      -1.000       0.883       0.488
       0.833       0.786       0.583      -0.214       0.478       0.778       0.500       0.500       0.000      -0.600      -1.000      -0.600      -0.429      -1.000      -0.973      -1.000      -1.000       0.509      -1.000      -1.000      -1.000      -0.206      -1.000      -1.000      -1.000      -1.000       0.041      -1.000       0.042       0.800
       0.583       0.214       1.000       0.000       0.043      -1.000       0.000      -0.250      -0.800       0.200      -0.200       0.600      -0.429       0.714      -1.000      -1.000       0.220      -0.101      -0.750      -1.000      -0.318      -1.000       0.386      -0.288       0.042      -1.000      -0.250      -1.000      -0.145       0.226
       0.583      -0.643      -0.583       0.286       0.217       0.556       0.500       0.500       1.000       0.600       1.000       0.400       0.429       1.000      -0.562       0.580      -1.000      -1.000      -1.000      -0.855      -0.835      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000      -1.000       0.636       0.360
      -0.750       0.000       0.583       0.429      -0.739       0.333      -0.750       0.750       0.200       1.000      -1.000       0.200      -1.000      -1.000      -1.000      -1.000      -0.443      -0.367      -1.000      -0.611      -0.558      -0.810      -1.000       0.953      -1.000      -1.000      -1.000      -1.000       0.170       0.333
       0.750      -0.857       0.750       1.000       0.739       0.556       0.000      -1.000      -0.200       0.600      -1.000      -0.600       1.000       0.429      -1.000      -1.000      -1.000       0.982      -0.622      -0.094      -1.000      -1.000      -0.816       0.906      -0.294      -1.000      -1.000      -1.000       0.055       0.318
       0.750       0.214       0.333      -0.857       0.043       0.778       0.500       0.500      -0.200      -0.200      -0.200       0.200       0.714       0.714      -1.000      -1.000      -0.189      -0.455      -1.000      -1.000      -1.000      -0.570      -1.000      -1.000      -1.000      -0.643      -0.553      -1.000       0.067       0.661
      -0.167       0.500      -0.500       0.714      -0.478       0.556       0.250      -0.750       1.000      -1.000      -0.600      -0.800      -0.714       0.429       0.152       0.009       0.834      -1.000      -1.000      -1.000      -1.000       0.519      -1.000      -1.000      -0.859      -0.128       0.089      -1.000      -0.406       0.345
       0.333       0.000       0.583      -0.643      -0.130      -0.778       0.000       0.500       1.000      -0.200      -1.000       0.600      -1.000       0.143      -1.000       0.812       0.212      -1.000      -1.000      -1.000      -0.045      -0.040       0.040      -1.000      -0.112      -0.160      -1.000      -1.000      -0.342       0.782
