    1     2423.249894        2.472615    79697.786603        1.424743        9.723322        2.240545       11.472607       11.961596   5.0
    2     2423.284768        1.938098    74352.650979        1.395493        8.226674        2.441929       10.345152       11.996470   5.0
    3     2423.560917        1.601251    70984.457651        1.436753        7.283503        2.549802        9.220742       12.272619   5.0
    4     2423.489281        2.214767    77119.550514        1.597687        9.001348        2.475730       10.610328       12.200983   5.0
    5     2423.509077        1.883061    73802.506413        2.517095        7.516444        4.216832        9.209708       12.220779   5.0
    6     2423.626656        1.773509    72707.105968        1.381917        7.765826        2.435063        9.499660       12.338358   5.0
    7     2423.620741        2.010679    75078.797480        1.438996        8.429901        2.254403       10.243416       12.332443   5.0
    8     2423.731688        1.878531    73757.432921        1.560200        8.059888        2.397715        9.907274       12.443391   5.0
    9     2423.807821        1.799293    72965.128483        1.563552        7.838021        2.444260        9.670387       12.519524   5.0
   10     2423.809786        1.505277    70024.965643        1.564323        7.014775        2.417362        8.724026       12.521488   5.0
   11     2423.767819        1.447211    69444.259995        2.023154        6.852190        3.483634        8.613788       12.479522   5.0
   12     2423.252018        0.000000    54971.638691        0.802113        2.731859        1.299416        3.740206       11.963720   5.0
   13     2423.471984        0.000000    54971.858657        0.921773        1.922927        1.531664        3.001044       12.183686   5.0
   14     2423.589267        1.263375    67605.729806        2.289973        6.084153        3.638108        7.510678       12.300969   5.0
   15     2423.939635        1.029299    65265.315324        1.562039        5.682037        2.428621        7.804182       12.651338   5.0
   16     2423.607085        0.000000    54971.993758        0.947291        2.001762        1.569899        3.124959       12.318788   5.0
   17     2423.163351        0.000000    54971.550024        0.780367        2.228556        1.332026        3.238549       11.875053   5.0
   18     2423.343016        0.000000    54971.729689        0.903137        2.507829        1.452381        3.541739       12.054718   5.0
   19     2423.386834        0.000000    54971.773507        1.000142        2.386913        1.763517        3.442374       12.098536   5.0
   20     2423.716354        0.000000    54972.103027        1.256867        2.495858        2.008621        3.389079       12.428057   5.0
   21     2423.720379        0.000000    54972.107052        1.118901        2.576717        1.830765        3.635070       12.432081   5.0
   22     2423.656308        0.000000    54972.042981        1.026035        2.269992        1.677338        3.332374       12.368011   5.0
   23     2423.557970        0.000000    54971.944643        1.248723        2.236991        2.283950        3.332952       12.269672   5.0
   24     2423.517581        0.000000    54971.904254        1.179629        2.161757        2.093972        3.173783       12.229283   5.0
   25     2423.842817        0.000000    54972.229490        1.092885        2.054102        1.791668        3.154087       12.554520   5.0
   26     2423.505240        0.000000    54971.891913        0.860498        1.923335        1.428381        2.948749       12.216943   5.0
   27     2086.107135        0.000000    54634.493808        1.164745        1.700241        1.885838        2.640749       11.665142   4.0
   28     2423.568484        0.000000    54971.955157        1.197843        2.055378        2.011356        3.157832       12.280187   5.0
   29     2086.103706        0.000000    54634.490379        0.990493        1.334767        1.542992        2.272270       11.661714   4.0
   30     2086.410423        0.000000    54634.797096        1.185167        1.771166        1.929366        2.734327       11.968431   4.0
   31     2086.115018        0.000000    54634.501691        0.974780        1.616844        1.591979        2.547331       11.673025   4.0
   32     2423.441574        0.000000    54971.828247        0.975837        1.923650        1.557553        2.980018       12.153276   5.0
   33     2085.858047        0.000000    54634.244719        0.948255        1.126885        1.573795        1.940842       11.416054   4.0
   34     2423.612581        0.000000    54971.999254        1.026880        2.115930        1.373210        3.146219       12.324284   5.0
   35     2086.100204        0.000000    54634.486876        0.899304        1.481845        1.498767        2.443792       11.658211   4.0
   36     2086.089075        0.000000    54634.475748        0.920061        1.745521        1.534027        2.619646       11.647082   4.0
   37     2423.604866        0.000000    54971.991539        0.903470        1.993956        1.508482        3.049814       12.316568   5.0
   38     2086.151349        0.000000    54634.538022        0.905402        1.570688        1.497830        2.549644       11.709356   4.0
   39     2086.022295        0.000000    54634.408968        1.099994        1.442006        1.800529        2.188924       11.580302   4.0
   40     2086.073204        0.000000    54634.459877        0.828311        1.308127        1.410703        2.197897       11.631211   4.0
   41     2086.375818        0.000000    54634.762491        1.017223        1.550980        1.648474        2.542358       11.933825   4.0
   42     2086.233862        0.000000    54634.620535        0.963106        1.618043        1.612620        2.402706       11.791869   4.0
   43     2086.146518        0.000000    54634.533191        0.979001        1.781007        1.734888        2.780802       11.704525   4.0
   44     2085.916902        0.000000    54634.303574        1.029768        1.036476        1.671461        1.725042       11.474909   4.0
   45     2423.550511        0.000000    54971.937184        1.252686        2.008374        2.317648        3.069998       12.262214   5.0
